instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-5MAR26-58000-P,put,58000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,68402.12,121.52,7.18e-05,,,,37.3,2535969.331,2026-03-04T23:59:59Z,1772668799999,1772608643030,2026-03-04T07:17:23Z,0.0001,buy,37.3,37.3,26
BTC-5MAR26-59000-P,put,59000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,71462.66,146.09,2.275e-05,,,,57.0,3978932.679,2026-03-04T23:59:59Z,1772668799999,1772616947713,2026-03-04T09:35:47Z,0.0001,sell,57.0,57.0,13
BTC-5MAR26-60000-P,put,60000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,73460.53,187.76,5.93e-06,,,,103.4,7271886.07,2026-03-04T23:59:59Z,1772668799999,1772643895786,2026-03-04T17:04:55Z,0.0001,buy,103.4,103.4,42
BTC-5MAR26-61000-P,put,61000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,71465.92,136.37,0.00013524,,,,117.8,8299677.43,2026-03-04T23:59:59Z,1772668799999,1772632039036,2026-03-04T13:47:19Z,0.0001,sell,117.8,117.8,69
BTC-5MAR26-62000-P,put,62000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,73207.7,182.71,3.17e-06,,,,24.8,1723413.083,2026-03-04T23:59:59Z,1772668799999,1772657822644,2026-03-04T20:57:02Z,0.0001,buy,24.8,24.8,39
BTC-5MAR26-63000-P,put,63000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,72899.61,133.28,0.00010537,,,,29.8,2122954.727,2026-03-04T23:59:59Z,1772668799999,1772638471090,2026-03-04T15:34:31Z,0.0001,buy,29.8,29.8,43
BTC-5MAR26-63500-P,put,63500.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,73444.48,135.04,6.499e-05,,,,30.400000000000002,2161611.2569999998,2026-03-04T23:59:59Z,1772668799999,1772640256319,2026-03-04T16:04:16Z,0.0001,sell,30.400000000000002,30.400000000000002,22
BTC-5MAR26-64000-P,put,64000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,73009.2,122.67,0.0001016,,,,41.6,2897596.415,2026-03-04T23:59:59Z,1772668799999,1772639486643,2026-03-04T15:51:26Z,0.0001,buy,41.6,41.6,37
BTC-5MAR26-64500-C,call,64500.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,65853.71,69.48,0.03515387,,,,0.0,0.0,2026-03-04T23:59:59Z,1772668799999,1772436939655,2026-03-02T07:35:39Z,0.0365,buy,0.0,0.0,0
BTC-5MAR26-64500-P,put,64500.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,73426.35,121.69,0.00012762,,,,30.8,2183643.882,2026-03-04T23:59:59Z,1772668799999,1772640271375,2026-03-04T16:04:31Z,0.0001,sell,30.8,30.8,22
BTC-5MAR26-65000-C,call,65000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,72057.46,138.94,0.09812282,,,,2.2,156946.79,2026-03-04T23:59:59Z,1772668799999,1772636934056,2026-03-04T15:08:54Z,0.099,buy,2.2,2.2,12
BTC-5MAR26-65000-P,put,65000.0,1772668800000,2026-03-05T00:00:00Z,3.168808781402895e-11,73282.29,120.98,0.00011873,,,,38.4,2721073.208,2026-03-04T23:59:59Z,1772668799999,1772647011768,2026-03-04T17:56:51Z,0.0001,sell,38.4,38.4,65
