instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-28FEB26-68500-P,put,68500.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,65976.04,62.57,0.03985833,,,,7.0,471574.72799999994,2026-02-27T23:59:59Z,1772236799999,1772195458671,2026-02-27T12:30:58Z,0.04,sell,7.0,7.0,7
BTC-28FEB26-69000-C,call,69000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,65499.16,55.7,0.00013516,,,,48.0,3216979.358,2026-02-27T23:59:59Z,1772236799999,1772211569586,2026-02-27T16:59:29Z,0.0001,buy,48.0,48.0,70
BTC-28FEB26-69000-P,put,69000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,67675.25,43.72,0.02320232,,,,2.0,134787.066,2026-02-27T23:59:59Z,1772236799999,1772165003949,2026-02-27T04:03:23Z,0.023,sell,2.0,2.0,7
BTC-28FEB26-69500-C,call,69500.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,65489.36,63.21,0.00012069,,,,23.2,1530305.379,2026-02-27T23:59:59Z,1772236799999,1772212464425,2026-02-27T17:14:24Z,0.0001,sell,23.2,23.2,27
BTC-28FEB26-69500-P,put,69500.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,66818.36,60.83,0.04120085,,,,3.9,265035.154,2026-02-27T23:59:59Z,1772236799999,1772187669251,2026-02-27T10:21:09Z,0.042,buy,3.9,3.9,3
BTC-28FEB26-70000-C,call,70000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,65450.22,71.4,5.361e-05,,,,61.0,4092276.761,2026-02-27T23:59:59Z,1772236799999,1772214038179,2026-02-27T17:40:38Z,0.0001,buy,61.0,61.0,63
BTC-28FEB26-70000-P,put,70000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,69354.11,52.68,0.0228741,,,,0.0,0.0,2026-02-27T23:59:59Z,1772236799999,1772045305089,2026-02-25T18:48:25Z,0.023,buy,0.0,0.0,0
BTC-28FEB26-70500-C,call,70500.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,65626.92,74.09,4.629e-05,,,,43.0,2869543.563,2026-02-27T23:59:59Z,1772236799999,1772211935248,2026-02-27T17:05:35Z,0.0001,buy,43.0,43.0,23
BTC-28FEB26-71000-C,call,71000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,65884.83,103.26,2.05e-06,,,,19.9,1332142.869,2026-02-27T23:59:59Z,1772236799999,1772235938215,2026-02-27T23:45:38Z,0.0001,buy,19.9,19.9,29
BTC-28FEB26-71500-C,call,71500.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,65971.28,72.57,0.00013283,,,,30.700000000000003,2040239.504,2026-02-27T23:59:59Z,1772236799999,1772197229116,2026-02-27T13:00:29Z,0.0001,buy,30.700000000000003,30.700000000000003,43
BTC-28FEB26-72000-C,call,72000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,66844.13,63.51,0.00013165,,,,59.400000000000006,4008181.926,2026-02-27T23:59:59Z,1772236799999,1772188037200,2026-02-27T10:27:17Z,0.0001,sell,59.400000000000006,59.400000000000006,31
BTC-28FEB26-72000-P,put,72000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,68441.23,65.89,0.0559571,,,,0.0,0.0,2026-02-27T23:59:59Z,1772236799999,1772059806993,2026-02-25T22:50:06Z,0.0575,buy,0.0,0.0,0
BTC-28FEB26-73000-C,call,73000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,67877.05,65.61,0.0001323,,,,31.2,2115273.292,2026-02-27T23:59:59Z,1772236799999,1772181243859,2026-02-27T08:34:03Z,0.0002,buy,31.2,31.2,26
BTC-28FEB26-74000-C,call,74000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,67745.58,68.51,0.00017491,,,,10.299999999999999,697685.961,2026-02-27T23:59:59Z,1772236799999,1772175244603,2026-02-27T06:54:04Z,0.0001,buy,10.299999999999999,10.299999999999999,15
BTC-28FEB26-75000-C,call,75000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,67655.7,79.08,9.638e-05,,,,41.1,2786587.73,2026-02-27T23:59:59Z,1772236799999,1772176875272,2026-02-27T07:21:15Z,0.0001,sell,41.1,41.1,11
BTC-28FEB26-76000-C,call,76000.0,1772236800000,2026-02-28T00:00:00Z,3.168808781402895e-11,67606.46,88.39,5.184e-05,,,,28.0,1896828.0080000001,2026-02-27T23:59:59Z,1772236799999,1772176713771,2026-02-27T07:18:33Z,0.0001,sell,28.0,28.0,8
BTC-1MAR26-58000-P,put,58000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65883.57,84.39,0.00017552,,,,18.8,1248611.6500000001,2026-02-27T23:59:59Z,1772236799999,1772235965611,2026-02-27T23:46:05Z,0.0001,sell,18.8,18.8,27
BTC-1MAR26-59000-P,put,59000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,68305.31,88.81,0.00076198,,,,0.0,0.0,2026-02-27T23:59:59Z,1772236799999,1772104613876,2026-02-26T11:16:53Z,0.0009,buy,0.0,0.0,0
BTC-1MAR26-60000-C,call,60000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,67211.8,81.96,0.1082187,,,,0.0,0.0,2026-02-27T23:59:59Z,1772236799999,1772131405216,2026-02-26T18:43:25Z,0.1085,buy,0.0,0.0,0
BTC-1MAR26-60000-P,put,60000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65160.72,71.16,0.00046708,,,,69.2,4573839.555,2026-02-27T23:59:59Z,1772236799999,1772231685523,2026-02-27T22:34:45Z,0.0005,buy,69.2,69.2,38
BTC-1MAR26-61000-P,put,61000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65759.93,68.6,0.00044913,,,,66.4,4388567.283,2026-02-27T23:59:59Z,1772236799999,1772233611295,2026-02-27T23:06:51Z,0.0006,buy,66.4,66.4,49
BTC-1MAR26-62000-P,put,62000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65519.13,55.63,0.00075536,,,,12.4,822678.373,2026-02-27T23:59:59Z,1772236799999,1772229931255,2026-02-27T22:05:31Z,0.0008,buy,12.4,12.4,10
BTC-1MAR26-62500-C,call,62500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65253.8,41.1,0.04314765,,,,0.1,6525.380000000001,2026-02-27T23:59:59Z,1772236799999,1772231668959,2026-02-27T22:34:28Z,0.0425,sell,0.1,0.1,1
BTC-1MAR26-62500-P,put,62500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65087.16,53.34,0.00122991,,,,20.6,1360938.926,2026-02-27T23:59:59Z,1772236799999,1772231686453,2026-02-27T22:34:46Z,0.0016,buy,20.6,20.6,41
BTC-1MAR26-63000-P,put,63000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65491.28,48.03,0.00145625,,,,25.0,1656402.756,2026-02-27T23:59:59Z,1772236799999,1772222796823,2026-02-27T20:06:36Z,0.0015,buy,25.0,25.0,43
BTC-1MAR26-63500-P,put,63500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65483.11,42.31,0.00143364,,,,71.8,4725097.223,2026-02-27T23:59:59Z,1772236799999,1772230926699,2026-02-27T22:22:06Z,0.0015,buy,71.8,71.8,22
BTC-1MAR26-64000-C,call,64000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65220.49,32.98,0.02110086,,,,0.1,6522.049,2026-02-27T23:59:59Z,1772236799999,1772231669399,2026-02-27T22:34:29Z,0.0205,sell,0.1,0.1,1
BTC-1MAR26-64000-P,put,64000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65612.53,35.78,0.00165557,,,,96.7,6441447.021,2026-02-27T23:59:59Z,1772236799999,1772228417675,2026-02-27T21:40:17Z,0.0015,sell,96.7,96.7,32
BTC-1MAR26-64500-C,call,64500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65133.68,46.17,0.01705868,,,,0.30000000000000004,19539.268,2026-02-27T23:59:59Z,1772236799999,1772213516187,2026-02-27T17:31:56Z,0.0175,buy,0.30000000000000004,0.30000000000000004,2
BTC-1MAR26-64500-P,put,64500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65838.92,32.25,0.00164061,,,,100.0,6573266.822,2026-02-27T23:59:59Z,1772236799999,1772234881183,2026-02-27T23:28:01Z,0.0015,buy,100.0,100.0,88
BTC-1MAR26-65000-C,call,65000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65893.74,28.8,0.01566745,,,,7.499999999999999,490376.401,2026-02-27T23:59:59Z,1772236799999,1772235289077,2026-02-27T23:34:49Z,0.0155,buy,7.499999999999999,7.499999999999999,23
BTC-1MAR26-65000-P,put,65000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65772.55,30.06,0.0026244,,,,78.4,5166510.799000001,2026-02-27T23:59:59Z,1772236799999,1772234280417,2026-02-27T23:18:00Z,0.0029,buy,78.4,78.4,100
BTC-1MAR26-65500-C,call,65500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65715.39,23.76,0.00768671,,,,233.1,15281102.205,2026-02-27T23:59:59Z,1772236799999,1772233534174,2026-02-27T23:05:34Z,0.0075,buy,233.1,233.1,205
BTC-1MAR26-65500-P,put,65500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65899.1,26.27,0.0035714,,,,252.5,16594938.962000001,2026-02-27T23:59:59Z,1772236799999,1772235666506,2026-02-27T23:41:06Z,0.0038,buy,252.5,252.5,225
BTC-1MAR26-66000-C,call,66000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65858.31,21.46,0.00418692,,,,191.5,12596925.666,2026-02-27T23:59:59Z,1772236799999,1772235926612,2026-02-27T23:45:26Z,0.0041,buy,191.5,191.5,117
BTC-1MAR26-66000-P,put,66000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65487.76,25.09,0.01042123,,,,188.1,12418419.811999999,2026-02-27T23:59:59Z,1772236799999,1772230231356,2026-02-27T22:10:31Z,0.011,sell,188.1,188.1,123
BTC-1MAR26-66500-C,call,66500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65613.8,22.42,0.0011313,,,,169.9,11215909.271,2026-02-27T23:59:59Z,1772236799999,1772232901174,2026-02-27T22:55:01Z,0.0012,sell,169.9,169.9,104
BTC-1MAR26-66500-P,put,66500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65676.9,22.58,0.01393436,,,,132.5,8803862.371,2026-02-27T23:59:59Z,1772236799999,1772233380519,2026-02-27T23:03:00Z,0.014,sell,132.5,132.5,68
BTC-1MAR26-67000-C,call,67000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65506.28,22.72,0.00043607,,,,45.5,2990931.557,2026-02-27T23:59:59Z,1772236799999,1772232189227,2026-02-27T22:43:09Z,0.0003,sell,45.5,45.5,61
BTC-1MAR26-67000-P,put,67000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65628.13,23.36,0.02151183,,,,37.0,2484154.114,2026-02-27T23:59:59Z,1772236799999,1772232574580,2026-02-27T22:49:34Z,0.0215,buy,37.0,37.0,28
BTC-1MAR26-67500-C,call,67500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65422.75,28.83,0.00031846,,,,144.2,9635050.358000001,2026-02-27T23:59:59Z,1772236799999,1772229361338,2026-02-27T21:56:01Z,0.0003,sell,144.2,144.2,92
BTC-1MAR26-67500-P,put,67500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65168.39,41.45,0.03622122,,,,124.1,8349888.017,2026-02-27T23:59:59Z,1772236799999,1772231755563,2026-02-27T22:35:55Z,0.037,sell,124.1,124.1,49
BTC-1MAR26-68000-C,call,68000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65242.59,34.32,0.00019362,,,,88.2,5812685.473999999,2026-02-27T23:59:59Z,1772236799999,1772231861744,2026-02-27T22:37:41Z,0.0002,sell,88.2,88.2,47
BTC-1MAR26-68000-P,put,68000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65479.24,0.0,0.03917775,,,,12.5,846789.52,2026-02-27T23:59:59Z,1772236799999,1772211529747,2026-02-27T16:58:49Z,0.0375,sell,12.5,12.5,27
BTC-1MAR26-68500-C,call,68500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65623.28,31.34,0.00014166,,,,60.6,3992735.824,2026-02-27T23:59:59Z,1772236799999,1772228495334,2026-02-27T21:41:35Z,0.0001,buy,60.6,60.6,42
BTC-1MAR26-68500-P,put,68500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65428.43,0.0,0.04742328,,,,0.7,46068.994999999995,2026-02-27T23:59:59Z,1772236799999,1772212573913,2026-02-27T17:16:13Z,0.0465,buy,0.7,0.7,4
BTC-1MAR26-69000-C,call,69000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65571.12,36.09,0.00013119,,,,79.9,5265728.557,2026-02-27T23:59:59Z,1772236799999,1772226893626,2026-02-27T21:14:53Z,0.0001,buy,79.9,79.9,54
BTC-1MAR26-69000-P,put,69000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,67345.9,40.65,0.02947482,,,,0.0,0.0,2026-02-27T23:59:59Z,1772236799999,1772139152083,2026-02-26T20:52:32Z,0.0295,sell,0.0,0.0,0
BTC-1MAR26-69500-C,call,69500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65834.25,39.51,0.00013204,,,,73.0,4823054.068,2026-02-27T23:59:59Z,1772236799999,1772235820115,2026-02-27T23:43:40Z,0.0001,sell,73.0,73.0,33
BTC-1MAR26-70000-C,call,70000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65560.88,44.83,0.00013024,,,,24.7,1640648.6940000001,2026-02-27T23:59:59Z,1772236799999,1772226860433,2026-02-27T21:14:20Z,0.0001,sell,24.7,24.7,16
BTC-1MAR26-70000-P,put,70000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65538.05,0.0,0.06824891,,,,0.2,13107.989000000001,2026-02-27T23:59:59Z,1772236799999,1772226062369,2026-02-27T21:01:02Z,0.068,buy,0.2,0.2,2
BTC-1MAR26-70500-C,call,70500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65612.85,48.08,0.00013877,,,,2.0,133408.14500000002,2026-02-27T23:59:59Z,1772236799999,1772225056976,2026-02-27T20:44:16Z,0.0001,sell,2.0,2.0,6
BTC-1MAR26-71000-C,call,71000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65413.36,54.74,6.836e-05,,,,13.4,895277.585,2026-02-27T23:59:59Z,1772236799999,1772229323292,2026-02-27T21:55:23Z,0.0001,sell,13.4,13.4,14
BTC-1MAR26-71500-C,call,71500.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65893.92,56.39,9.925e-05,,,,65.1,4271787.141,2026-02-27T23:59:59Z,1772236799999,1772235988048,2026-02-27T23:46:28Z,0.0001,sell,65.1,65.1,23
BTC-1MAR26-72000-C,call,72000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65843.23,59.96,0.00011343,,,,22.7,1501940.4139999999,2026-02-27T23:59:59Z,1772236799999,1772208361141,2026-02-27T16:06:01Z,0.0002,buy,22.7,22.7,8
BTC-1MAR26-73000-C,call,73000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65721.23,64.77,5.409e-05,,,,140.6,9337579.658,2026-02-27T23:59:59Z,1772236799999,1772215194663,2026-02-27T17:59:54Z,0.0001,buy,140.6,140.6,12
BTC-1MAR26-74000-C,call,74000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,65706.82,72.24,4.71e-05,,,,76.6,5082019.017,2026-02-27T23:59:59Z,1772236799999,1772215200837,2026-02-27T18:00:00Z,0.0001,buy,76.6,76.6,12
BTC-1MAR26-75000-C,call,75000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,67799.21,61.15,0.00014511,,,,6.5,440691.648,2026-02-27T23:59:59Z,1772236799999,1772181601982,2026-02-27T08:40:01Z,0.0002,buy,6.5,6.5,18
BTC-1MAR26-76000-C,call,76000.0,1772323200000,2026-03-01T00:00:00Z,0.002737850818820189,67636.01,67.73,0.00034097,,,,0.0,0.0,2026-02-27T23:59:59Z,1772236799999,1772135985246,2026-02-26T19:59:45Z,0.0004,buy,0.0,0.0,0
