instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-25FEB26-59000-C,call,59000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63997.63,0.0,0.07832727,,,,0.4,25503.436,2026-02-24T23:59:59Z,1771977599999,1771956867174,2026-02-24T18:14:27Z,0.0775,sell,0.4,0.4,3
BTC-25FEB26-59000-P,put,59000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63909.22,106.15,9.935e-05,,,,390.1,24659604.12,2026-02-24T23:59:59Z,1771977599999,1771974383692,2026-02-24T23:06:23Z,0.0001,sell,390.1,390.1,222
BTC-25FEB26-60000-P,put,60000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64029.8,90.71,0.00022829,,,,221.1,13991548.977,2026-02-24T23:59:59Z,1771977599999,1771969453548,2026-02-24T21:44:13Z,0.0002,sell,221.1,221.1,148
BTC-25FEB26-61000-P,put,61000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64102.78,87.92,0.00031307,,,,112.2,7136694.387,2026-02-24T23:59:59Z,1771977599999,1771975010475,2026-02-24T23:16:50Z,0.0004,sell,112.2,112.2,103
BTC-25FEB26-62000-C,call,62000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,62895.06,70.64,0.02122831,,,,9.5,598358.2860000001,2026-02-24T23:59:59Z,1771977599999,1771939748403,2026-02-24T13:29:08Z,0.021,sell,9.5,9.5,7
BTC-25FEB26-62000-P,put,62000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64023.67,68.21,0.00066635,,,,72.3,4580843.213,2026-02-24T23:59:59Z,1771977599999,1771973629326,2026-02-24T22:53:49Z,0.0007,buy,72.3,72.3,74
BTC-25FEB26-62500-C,call,62500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,62888.82,68.19,0.01560689,,,,11.3,710330.951,2026-02-24T23:59:59Z,1771977599999,1771941759810,2026-02-24T14:02:39Z,0.0155,buy,11.3,11.3,16
BTC-25FEB26-62500-P,put,62500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63978.26,63.65,0.00147165,,,,54.3,3448549.7879999997,2026-02-24T23:59:59Z,1771977599999,1771969082142,2026-02-24T21:38:02Z,0.0016,sell,54.3,54.3,87
BTC-25FEB26-63000-C,call,63000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64198.9,55.47,0.02129525,,,,37.1,2341463.992,2026-02-24T23:59:59Z,1771977599999,1771955865884,2026-02-24T17:57:45Z,0.021,buy,37.1,37.1,58
BTC-25FEB26-63000-P,put,63000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64065.02,55.17,0.00145591,,,,220.3,13931702.685,2026-02-24T23:59:59Z,1771977599999,1771977261711,2026-02-24T23:54:21Z,0.0014,buy,220.3,220.3,238
BTC-25FEB26-63500-C,call,63500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64289.0,53.26,0.01559522,,,,73.3,4633635.945,2026-02-24T23:59:59Z,1771977599999,1771960680515,2026-02-24T19:18:00Z,0.0155,buy,73.3,73.3,99
BTC-25FEB26-63500-P,put,63500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64186.1,52.84,0.00245945,,,,48.4,3092136.55,2026-02-24T23:59:59Z,1771977599999,1771975285163,2026-02-24T23:21:25Z,0.0026,sell,48.4,48.4,116
BTC-25FEB26-64000-C,call,64000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64053.47,43.91,0.00663647,,,,122.1,7738350.123,2026-02-24T23:59:59Z,1771977599999,1771969586251,2026-02-24T21:46:26Z,0.0065,sell,122.1,122.1,122
BTC-25FEB26-64000-P,put,64000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64035.78,47.58,0.00544018,,,,71.9,4595259.904,2026-02-24T23:59:59Z,1771977599999,1771977577023,2026-02-24T23:59:37Z,0.0055,buy,71.9,71.9,93
BTC-25FEB26-64500-C,call,64500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64095.36,40.3,0.00290773,,,,188.1,12002043.687,2026-02-24T23:59:59Z,1771977599999,1771972314201,2026-02-24T22:31:54Z,0.0027,sell,188.1,188.1,148
BTC-25FEB26-64500-P,put,64500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63940.8,40.29,0.01131393,,,,28.5,1830340.134,2026-02-24T23:59:59Z,1771977599999,1771968802681,2026-02-24T21:33:22Z,0.0111,sell,28.5,28.5,17
BTC-25FEB26-65000-C,call,65000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64068.96,43.88,0.00117777,,,,233.1,14788044.673,2026-02-24T23:59:59Z,1771977599999,1771970289719,2026-02-24T21:58:09Z,0.0013,buy,233.1,233.1,133
BTC-25FEB26-65000-P,put,65000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63995.49,48.78,0.01856524,,,,14.0,894987.971,2026-02-24T23:59:59Z,1771977599999,1771948873533,2026-02-24T16:01:13Z,0.0187,buy,14.0,14.0,9
BTC-25FEB26-65500-C,call,65500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64169.27,43.12,0.00045066,,,,50.3,3191364.425,2026-02-24T23:59:59Z,1771977599999,1771971070252,2026-02-24T22:11:10Z,0.0005,buy,50.3,50.3,79
BTC-25FEB26-65500-P,put,65500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63978.26,48.32,0.02426284,,,,2.4,151665.603,2026-02-24T23:59:59Z,1771977599999,1771969082074,2026-02-24T21:38:02Z,0.0245,sell,2.4,2.4,5
BTC-25FEB26-66000-C,call,66000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64192.06,52.02,0.00023659,,,,51.8,3287247.981,2026-02-24T23:59:59Z,1771977599999,1771975286701,2026-02-24T23:21:26Z,0.0003,buy,51.8,51.8,106
BTC-25FEB26-66000-P,put,66000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63394.1,57.88,0.04216123,,,,0.1,6339.41,2026-02-24T23:59:59Z,1771977599999,1771945271857,2026-02-24T15:01:11Z,0.042,sell,0.1,0.1,1
BTC-25FEB26-66500-C,call,66500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63892.6,58.12,0.00013118,,,,25.3,1605838.224,2026-02-24T23:59:59Z,1771977599999,1771974547457,2026-02-24T23:09:07Z,0.0001,sell,25.3,25.3,60
BTC-25FEB26-67000-C,call,67000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63865.35,67.79,0.00010204,,,,106.4,6726433.156,2026-02-24T23:59:59Z,1771977599999,1771974479785,2026-02-24T23:07:59Z,0.0001,sell,106.4,106.4,69
BTC-25FEB26-67500-C,call,67500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64092.57,80.69,6.663e-05,,,,71.5,4498563.133,2026-02-24T23:59:59Z,1771977599999,1771975035786,2026-02-24T23:17:15Z,0.0002,buy,71.5,71.5,24
BTC-25FEB26-67500-P,put,67500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64116.85,88.06,0.05305219,,,,0.5,31812.219,2026-02-24T23:59:59Z,1771977599999,1771956815387,2026-02-24T18:13:35Z,0.054,buy,0.5,0.5,3
BTC-25FEB26-68000-C,call,68000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64491.59,64.67,0.00014611,,,,4.1,262395.102,2026-02-24T23:59:59Z,1771977599999,1771964713064,2026-02-24T20:25:13Z,0.0001,sell,4.1,4.1,14
BTC-25FEB26-68000-P,put,68000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64344.47,83.63,0.05705337,,,,0.4,25764.894,2026-02-24T23:59:59Z,1771977599999,1771960448100,2026-02-24T19:14:08Z,0.0575,buy,0.4,0.4,3
BTC-25FEB26-68500-C,call,68500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64414.61,72.48,0.00013306,,,,11.1,709339.965,2026-02-24T23:59:59Z,1771977599999,1771963452741,2026-02-24T20:04:12Z,0.0001,sell,11.1,11.1,27
BTC-25FEB26-68500-P,put,68500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63519.55,0.0,0.0794992,,,,0.1,6351.955000000001,2026-02-24T23:59:59Z,1771977599999,1771944490030,2026-02-24T14:48:10Z,0.077,sell,0.1,0.1,1
BTC-25FEB26-69000-C,call,69000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64452.7,78.56,0.00013732,,,,30.099999999999998,1902292.054,2026-02-24T23:59:59Z,1771977599999,1771962634567,2026-02-24T19:50:34Z,0.0001,sell,30.099999999999998,30.099999999999998,40
BTC-25FEB26-69000-P,put,69000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63065.88,0.0,0.09461019,,,,0.1,6306.588,2026-02-24T23:59:59Z,1771977599999,1771920190218,2026-02-24T08:03:10Z,0.094,sell,0.1,0.1,1
BTC-25FEB26-69500-C,call,69500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64045.31,82.29,9.138e-05,,,,16.099999999999998,1016946.674,2026-02-24T23:59:59Z,1771977599999,1771951671786,2026-02-24T16:47:51Z,0.0001,sell,16.099999999999998,16.099999999999998,11
BTC-25FEB26-70000-C,call,70000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63744.65,88.23,6.283e-05,,,,5.5,350264.84,2026-02-24T23:59:59Z,1771977599999,1771946187751,2026-02-24T15:16:27Z,0.0001,buy,5.5,5.5,2
BTC-25FEB26-70500-C,call,70500.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64187.08,90.83,0.00011208,,,,20.1,1284245.638,2026-02-24T23:59:59Z,1771977599999,1771949256534,2026-02-24T16:07:36Z,0.0001,sell,20.1,20.1,6
BTC-25FEB26-71000-C,call,71000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64274.69,94.99,7.734e-05,,,,10.0,636733.25,2026-02-24T23:59:59Z,1771977599999,1771949107945,2026-02-24T16:05:07Z,0.0001,buy,10.0,10.0,2
BTC-25FEB26-72000-C,call,72000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63147.31,98.84,0.00013778,,,,7.2,454390.088,2026-02-24T23:59:59Z,1771977599999,1771920022207,2026-02-24T08:00:22Z,0.0001,sell,7.2,7.2,9
BTC-25FEB26-73000-C,call,73000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64314.63,117.93,2.976e-05,,,,0.2,12862.926,2026-02-24T23:59:59Z,1771977599999,1771948999816,2026-02-24T16:03:19Z,0.0001,buy,0.2,0.2,1
BTC-25FEB26-74000-C,call,74000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64354.16,128.48,2.261e-05,,,,10.5,665165.673,2026-02-24T23:59:59Z,1771977599999,1771949050721,2026-02-24T16:04:10Z,0.0001,buy,10.5,10.5,8
BTC-25FEB26-74000-P,put,74000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64025.43,197.66,0.15594578,,,,0.4,25628.456000000002,2026-02-24T23:59:59Z,1771977599999,1771956866246,2026-02-24T18:14:26Z,0.157,buy,0.4,0.4,2
BTC-25FEB26-75000-C,call,75000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,64275.25,140.21,1.418e-05,,,,20.1,1273115.9749999999,2026-02-24T23:59:59Z,1771977599999,1771949142930,2026-02-24T16:05:42Z,0.0001,buy,20.1,20.1,3
BTC-25FEB26-76000-C,call,76000.0,1771977600000,2026-02-25T00:00:00Z,3.168808781402895e-11,63330.21,152.56,4.744e-05,,,,220.0,13933381.0,2026-02-24T23:59:59Z,1771977599999,1771922279078,2026-02-24T08:37:59Z,0.0003,buy,220.0,220.0,4
BTC-26FEB26-58000-P,put,58000.0,1772064000000,2026-02-26T00:00:00Z,0.002737850818820189,64212.74,93.1,0.00084872,,,,104.8,6640820.69,2026-02-24T23:59:59Z,1771977599999,1771975298635,2026-02-24T23:21:38Z,0.0008,buy,104.8,104.8,58
BTC-26FEB26-59000-P,put,59000.0,1772064000000,2026-02-26T00:00:00Z,0.002737850818820189,64439.9,85.65,0.00126866,,,,38.9,2486796.444,2026-02-24T23:59:59Z,1771977599999,1771964382559,2026-02-24T20:19:42Z,0.0012,sell,38.9,38.9,53
