instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-7MAR26-66500-P,put,66500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71256.55,70.88,0.00097257,,,,17.1,1225974.695,2026-03-05T23:59:59Z,1772755199999,1772753167188,2026-03-05T23:26:07Z,0.001,sell,17.1,17.1,23
BTC-7MAR26-67000-C,call,67000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,72084.35,0.0,0.07211937,,,,0.1,7208.435000000001,2026-03-05T23:59:59Z,1772755199999,1772723276377,2026-03-05T15:07:56Z,0.0715,sell,0.1,0.1,1
BTC-7MAR26-67000-P,put,67000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71204.93,65.72,0.00134135,,,,18.6,1330438.689,2026-03-05T23:59:59Z,1772755199999,1772749052378,2026-03-05T22:17:32Z,0.0012,sell,18.6,18.6,19
BTC-7MAR26-67500-C,call,67500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,72084.35,43.53,0.06558429,,,,0.30000000000000004,21625.305000000004,2026-03-05T23:59:59Z,1772755199999,1772723276477,2026-03-05T15:07:56Z,0.065,sell,0.30000000000000004,0.30000000000000004,3
BTC-7MAR26-67500-P,put,67500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70928.02,63.49,0.00187993,,,,11.7,835213.4600000001,2026-03-05T23:59:59Z,1772755199999,1772754363201,2026-03-05T23:46:03Z,0.0018,sell,11.7,11.7,10
BTC-7MAR26-68000-C,call,68000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,72218.56,67.51,0.06242485,,,,0.0,0.0,2026-03-05T23:59:59Z,1772755199999,1772637425571,2026-03-04T15:17:05Z,0.0625,buy,0.0,0.0,0
BTC-7MAR26-68000-P,put,68000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70989.47,62.94,0.00258656,,,,17.1,1233810.679,2026-03-05T23:59:59Z,1772755199999,1772753947437,2026-03-05T23:39:07Z,0.0025,sell,17.1,17.1,24
BTC-7MAR26-68500-C,call,68500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,73318.9,67.56,0.06837307,,,,0.0,0.0,2026-03-05T23:59:59Z,1772755199999,1772643611501,2026-03-04T17:00:11Z,0.0685,sell,0.0,0.0,0
BTC-7MAR26-68500-P,put,68500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70978.4,66.98,0.00519838,,,,43.4,3081806.9489999996,2026-03-05T23:59:59Z,1772755199999,1772727200911,2026-03-05T16:13:20Z,0.0055,sell,43.4,43.4,41
BTC-7MAR26-69000-C,call,69000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,73507.74,66.1,0.06444339,,,,0.0,0.0,2026-03-05T23:59:59Z,1772755199999,1772640206555,2026-03-04T16:03:26Z,0.0645,sell,0.0,0.0,0
