instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-13MAR26-62000-C,call,62000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,63037.1,57.35,0.05816128,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1771925713875,2026-02-24T09:35:13Z,0.0575,sell,0.0,0.0,0
BTC-13MAR26-62000-P,put,62000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69966.89,82.57,0.00017844,,,,1.0,69966.89,2026-03-12T23:59:59Z,1773359999999,1773278657430,2026-03-12T01:24:17Z,0.0001,sell,1.0,1.0,1
BTC-13MAR26-63000-C,call,63000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70435.75,75.56,0.10663235,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773153943604,2026-03-10T14:45:43Z,0.1065,sell,0.0,0.0,0
BTC-13MAR26-63000-P,put,63000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69255.82,82.57,0.00031183,,,,3.5,243189.16999999998,2026-03-12T23:59:59Z,1773359999999,1773284027415,2026-03-12T02:53:47Z,0.0004,buy,3.5,3.5,3
BTC-13MAR26-64000-C,call,64000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70949.74,68.19,0.09824456,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773250571959,2026-03-11T17:36:11Z,0.098,sell,0.0,0.0,0
BTC-13MAR26-64000-P,put,64000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69447.44,73.51,0.00047713,,,,6.0,420472.244,2026-03-12T23:59:59Z,1773359999999,1773285953208,2026-03-12T03:25:53Z,0.0004,sell,6.0,6.0,4
BTC-13MAR26-65000-C,call,65000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69529.48,50.04,0.06654533,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773221914395,2026-03-11T09:38:34Z,0.0655,sell,0.0,0.0,0
BTC-13MAR26-65000-P,put,65000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69316.53,70.6,0.00090211,,,,35.8,2488299.141,2026-03-12T23:59:59Z,1773359999999,1773287327422,2026-03-12T03:48:47Z,0.0009,sell,35.8,35.8,13
BTC-13MAR26-66000-C,call,66000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69765.69,59.19,0.05513784,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773243128400,2026-03-11T15:32:08Z,0.055,buy,0.0,0.0,0
BTC-13MAR26-66000-P,put,66000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69386.81,65.29,0.00164902,,,,4.2,293892.75,2026-03-12T23:59:59Z,1773359999999,1773283865518,2026-03-12T02:51:05Z,0.0016,buy,4.2,4.2,10
BTC-13MAR26-66500-P,put,66500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69467.22,70.14,0.00221975,,,,639.7,44458386.120000005,2026-03-12T23:59:59Z,1773359999999,1773287788190,2026-03-12T03:56:28Z,0.0027,buy,639.7,639.7,21
BTC-13MAR26-67000-C,call,67000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69615.95,56.29,0.0416774,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773218340342,2026-03-11T08:39:00Z,0.0415,sell,0.0,0.0,0
BTC-13MAR26-67000-P,put,67000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69343.26,63.16,0.00300943,,,,76.1,5276541.818,2026-03-12T23:59:59Z,1773359999999,1773287344994,2026-03-12T03:49:04Z,0.0032,sell,76.1,76.1,12
BTC-13MAR26-67500-C,call,67500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,71313.65,58.63,0.05448372,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773250247804,2026-03-11T17:30:47Z,0.0545,buy,0.0,0.0,0
BTC-13MAR26-67500-P,put,67500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69650.62,60.08,0.00330377,,,,53.6,3730553.173,2026-03-12T23:59:59Z,1773359999999,1773282506993,2026-03-12T02:28:26Z,0.0035,buy,53.6,53.6,8
BTC-13MAR26-68000-C,call,68000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70700.83,58.22,0.04085971,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773246935641,2026-03-11T16:35:35Z,0.0411,sell,0.0,0.0,0
BTC-13MAR26-68000-P,put,68000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69357.05,57.68,0.00540823,,,,28.4,1975874.3769999999,2026-03-12T23:59:59Z,1773359999999,1773287234172,2026-03-12T03:47:14Z,0.0055,buy,28.4,28.4,12
BTC-13MAR26-68500-C,call,68500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70320.94,60.81,0.03147179,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773237640273,2026-03-11T14:00:40Z,0.0325,buy,0.0,0.0,0
BTC-13MAR26-68500-P,put,68500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69298.21,53.88,0.00806838,,,,0.1,6929.821000000001,2026-03-12T23:59:59Z,1773359999999,1773284369871,2026-03-12T02:59:29Z,0.0075,sell,0.1,0.1,1
BTC-13MAR26-69000-C,call,69000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69408.17,53.32,0.01546471,,,,41.2,2859961.064,2026-03-12T23:59:59Z,1773359999999,1773284897734,2026-03-12T03:08:17Z,0.0152,sell,41.2,41.2,3
BTC-13MAR26-69000-P,put,69000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69336.4,53.19,0.0104281,,,,125.8,8750919.234,2026-03-12T23:59:59Z,1773359999999,1773284664223,2026-03-12T03:04:24Z,0.01,sell,125.8,125.8,13
BTC-13MAR26-69500-C,call,69500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69375.31,52.83,0.01079565,,,,3.1,215440.37099999998,2026-03-12T23:59:59Z,1773359999999,1773287403137,2026-03-12T03:50:03Z,0.011,buy,3.1,3.1,3
BTC-13MAR26-69500-P,put,69500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69470.09,51.62,0.01223991,,,,51.6,3621143.5139999995,2026-03-12T23:59:59Z,1773359999999,1773287791202,2026-03-12T03:56:31Z,0.012,buy,51.6,51.6,9
BTC-13MAR26-70000-C,call,70000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69532.21,48.77,0.0084483,,,,105.3,7306227.4,2026-03-12T23:59:59Z,1773359999999,1773286604435,2026-03-12T03:36:44Z,0.008,sell,105.3,105.3,10
BTC-13MAR26-70000-P,put,70000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69421.87,49.19,0.01643171,,,,30.8,2138906.406,2026-03-12T23:59:59Z,1773359999999,1773287604257,2026-03-12T03:53:24Z,0.016,sell,30.8,30.8,8
BTC-13MAR26-70500-C,call,70500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69512.11,49.1,0.00585049,,,,0.6,41906.291000000005,2026-03-12T23:59:59Z,1773359999999,1773286385643,2026-03-12T03:33:05Z,0.0055,buy,0.6,0.6,2
BTC-13MAR26-70500-P,put,70500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70190.85,49.34,0.01438717,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773272869233,2026-03-11T23:47:49Z,0.0145,buy,0.0,0.0,0
BTC-13MAR26-71000-C,call,71000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69312.21,49.74,0.00303636,,,,302.5,21179230.731,2026-03-12T23:59:59Z,1773359999999,1773287308464,2026-03-12T03:48:28Z,0.0031,sell,302.5,302.5,16
BTC-13MAR26-71000-P,put,71000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70277.94,46.26,0.01776449,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773269802260,2026-03-11T22:56:42Z,0.0175,sell,0.0,0.0,0
BTC-13MAR26-71500-C,call,71500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69456.51,47.58,0.00232766,,,,0.2,13891.302,2026-03-12T23:59:59Z,1773359999999,1773285640384,2026-03-12T03:20:40Z,0.002,buy,0.2,0.2,2
BTC-13MAR26-71500-P,put,71500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,71073.26,49.56,0.01629311,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773250546499,2026-03-11T17:35:46Z,0.0165,buy,0.0,0.0,0
BTC-13MAR26-72000-C,call,72000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69546.88,46.66,0.00146421,,,,7.6,531539.018,2026-03-12T23:59:59Z,1773359999999,1773286576880,2026-03-12T03:36:16Z,0.0012,buy,7.6,7.6,21
BTC-13MAR26-72000-P,put,72000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70729.1,46.29,0.02394071,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773253045399,2026-03-11T18:17:25Z,0.0235,buy,0.0,0.0,0
BTC-13MAR26-72500-C,call,72500.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70657.2,46.03,0.00352197,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773258233493,2026-03-11T19:43:53Z,0.0031,sell,0.0,0.0,0
BTC-13MAR26-73000-C,call,73000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69438.51,48.67,0.00050117,,,,7.4,516154.081,2026-03-12T23:59:59Z,1773359999999,1773285783592,2026-03-12T03:23:03Z,0.0004,sell,7.4,7.4,19
BTC-13MAR26-73000-P,put,73000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70859.44,49.62,0.03534256,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773236286869,2026-03-11T13:38:06Z,0.034,sell,0.0,0.0,0
BTC-13MAR26-74000-C,call,74000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69415.74,53.09,0.00022584,,,,1.4,97465.209,2026-03-12T23:59:59Z,1773359999999,1773284872590,2026-03-12T03:07:52Z,0.0002,sell,1.4,1.4,5
BTC-13MAR26-74000-P,put,74000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,66957.03,67.88,0.1079661,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773040788539,2026-03-09T07:19:48Z,0.108,sell,0.0,0.0,0
BTC-13MAR26-75000-C,call,75000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69536.47,56.49,7.481e-05,,,,10.0,694033.9689999999,2026-03-12T23:59:59Z,1773359999999,1773287163951,2026-03-12T03:46:03Z,0.0001,sell,10.0,10.0,22
BTC-13MAR26-75000-P,put,75000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70496.46,56.47,0.06478061,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773260342428,2026-03-11T20:19:02Z,0.065,sell,0.0,0.0,0
BTC-13MAR26-76000-C,call,76000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69345.35,65.8,0.00011373,,,,17.0,1181063.608,2026-03-12T23:59:59Z,1773359999999,1773284194489,2026-03-12T02:56:34Z,0.0001,buy,17.0,17.0,7
BTC-13MAR26-76000-P,put,76000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69298.94,44.83,0.09727602,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773233678983,2026-03-11T12:54:38Z,0.097,sell,0.0,0.0,0
BTC-13MAR26-78000-C,call,78000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70974.54,63.91,0.00021836,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773249230565,2026-03-11T17:13:50Z,0.0002,sell,0.0,0.0,0
BTC-13MAR26-78000-P,put,78000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,67299.38,67.1,0.16021707,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1772978710613,2026-03-08T14:05:10Z,0.16,sell,0.0,0.0,0
BTC-13MAR26-80000-C,call,80000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,70764.95,73.87,0.00010648,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773250811422,2026-03-11T17:40:11Z,0.0001,sell,0.0,0.0,0
BTC-13MAR26-80000-P,put,80000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,71777.0,62.43,0.11760819,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1772723489009,2026-03-05T15:11:29Z,0.12,buy,0.0,0.0,0
BTC-13MAR26-82000-C,call,82000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,69793.71,83.5,2.846e-05,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773214205905,2026-03-11T07:30:05Z,0.0001,buy,0.0,0.0,0
BTC-13MAR26-85000-C,call,85000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,71290.21,101.15,4.8e-06,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773249915647,2026-03-11T17:25:15Z,0.0001,buy,0.0,0.0,0
BTC-13MAR26-85000-P,put,85000.0,1773360000000,2026-03-13T00:00:00Z,3.168808781402895e-11,72417.89,56.5,0.17589501,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1772722282819,2026-03-05T14:51:22Z,0.1745,sell,0.0,0.0,0
BTC-14MAR26-62000-P,put,62000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70460.08,76.14,0.00042131,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773269565409,2026-03-11T22:52:45Z,0.0004,sell,0.0,0.0,0
BTC-14MAR26-63000-P,put,63000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70237.82,74.0,0.00059513,,,,10.0,702378.2000000001,2026-03-12T23:59:59Z,1773359999999,1773277096308,2026-03-12T00:58:16Z,0.0007,buy,10.0,10.0,1
BTC-14MAR26-64000-P,put,64000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69963.1,68.52,0.00116683,,,,0.2,14020.557,2026-03-12T23:59:59Z,1773359999999,1773277888265,2026-03-12T01:11:28Z,0.0011,sell,0.2,0.2,2
BTC-14MAR26-65000-P,put,65000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70195.39,64.86,0.00154131,,,,0.7,49136.969,2026-03-12T23:59:59Z,1773359999999,1773275661973,2026-03-12T00:34:21Z,0.0015,buy,0.7,0.7,4
BTC-14MAR26-66000-P,put,66000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70072.25,61.36,0.00258893,,,,1.0,70079.5,2026-03-12T23:59:59Z,1773359999999,1773277413433,2026-03-12T01:03:33Z,0.0025,buy,1.0,1.0,7
BTC-14MAR26-67000-P,put,67000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69435.06,60.69,0.00586237,,,,1.1,76463.769,2026-03-12T23:59:59Z,1773359999999,1773285769332,2026-03-12T03:22:49Z,0.006,sell,1.1,1.1,2
BTC-14MAR26-67500-P,put,67500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70602.54,56.23,0.00443663,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773255757641,2026-03-11T19:02:37Z,0.0042,sell,0.0,0.0,0
BTC-14MAR26-68000-C,call,68000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70244.74,55.07,0.03842915,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773245098138,2026-03-11T16:04:58Z,0.0384,buy,0.0,0.0,0
BTC-14MAR26-68000-P,put,68000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70213.99,57.16,0.00618152,,,,5.0,350942.206,2026-03-12T23:59:59Z,1773359999999,1773274151033,2026-03-12T00:09:11Z,0.0065,sell,5.0,5.0,17
BTC-14MAR26-68500-C,call,68500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69440.19,56.54,0.02704325,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773234483806,2026-03-11T13:08:03Z,0.027,buy,0.0,0.0,0
BTC-14MAR26-68500-P,put,68500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69536.75,55.9,0.01076153,,,,9.0,625830.75,2026-03-12T23:59:59Z,1773359999999,1773282172672,2026-03-12T02:22:52Z,0.011,buy,9.0,9.0,2
BTC-14MAR26-69000-C,call,69000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70252.3,58.35,0.0299073,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773235803561,2026-03-11T13:30:03Z,0.03,buy,0.0,0.0,0
BTC-14MAR26-69000-P,put,69000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70221.73,53.25,0.00958608,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773272827629,2026-03-11T23:47:07Z,0.0095,buy,0.0,0.0,0
BTC-14MAR26-69500-C,call,69500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69429.38,53.91,0.01583967,,,,0.9,62490.066000000006,2026-03-12T23:59:59Z,1773359999999,1773287583953,2026-03-12T03:53:03Z,0.016,buy,0.9,0.9,2
BTC-14MAR26-69500-P,put,69500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70446.49,50.86,0.01082152,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773270582428,2026-03-11T23:09:42Z,0.0105,sell,0.0,0.0,0
BTC-14MAR26-70000-C,call,70000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69355.73,52.76,0.01189779,,,,0.8,55484.584,2026-03-12T23:59:59Z,1773359999999,1773287372931,2026-03-12T03:49:32Z,0.012,buy,0.8,0.8,1
BTC-14MAR26-70000-P,put,70000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69415.78,52.21,0.02112266,,,,3.2,224379.206,2026-03-12T23:59:59Z,1773359999999,1773283083973,2026-03-12T02:38:03Z,0.021,sell,3.2,3.2,3
BTC-14MAR26-70500-C,call,70500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70226.9,50.17,0.01414592,,,,1.6,112361.864,2026-03-12T23:59:59Z,1773359999999,1773273621827,2026-03-12T00:00:21Z,0.014,buy,1.6,1.6,2
BTC-14MAR26-70500-P,put,70500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69569.93,50.42,0.0237296,,,,1.4,97533.114,2026-03-12T23:59:59Z,1773359999999,1773282187812,2026-03-12T02:23:07Z,0.0235,buy,1.4,1.4,5
BTC-14MAR26-71000-C,call,71000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70358.05,50.3,0.01176158,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773269016261,2026-03-11T22:43:36Z,0.012,buy,0.0,0.0,0
BTC-14MAR26-71000-P,put,71000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70834.46,49.57,0.0182664,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773251352486,2026-03-11T17:49:12Z,0.018,buy,0.0,0.0,0
BTC-14MAR26-71500-C,call,71500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,71005.79,49.24,0.01385833,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773250562309,2026-03-11T17:36:02Z,0.0135,sell,0.0,0.0,0
BTC-14MAR26-71500-P,put,71500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70935.41,49.76,0.02107195,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773251576841,2026-03-11T17:52:56Z,0.021,buy,0.0,0.0,0
BTC-14MAR26-72000-C,call,72000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69611.98,50.38,0.00432042,,,,0.3,20883.593999999997,2026-03-12T23:59:59Z,1773359999999,1773282677551,2026-03-12T02:31:17Z,0.0043,buy,0.3,0.3,1
BTC-14MAR26-72000-P,put,72000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,71173.9,48.65,0.02409648,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773249868205,2026-03-11T17:24:28Z,0.0235,sell,0.0,0.0,0
BTC-14MAR26-72500-C,call,72500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69340.45,51.34,0.00272195,,,,0.8,55819.692,2026-03-12T23:59:59Z,1773359999999,1773284522323,2026-03-12T03:02:02Z,0.0027,buy,0.8,0.8,2
BTC-14MAR26-73000-C,call,73000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70385.95,52.12,0.00593054,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773235908627,2026-03-11T13:31:48Z,0.0055,buy,0.0,0.0,0
BTC-14MAR26-73500-C,call,73500.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69371.71,50.28,0.0012901,,,,0.2,13870.309000000001,2026-03-12T23:59:59Z,1773359999999,1773284793387,2026-03-12T03:06:33Z,0.0012,buy,0.2,0.2,2
BTC-14MAR26-74000-C,call,74000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69418.83,51.39,0.0008899,,,,2.3,159667.519,2026-03-12T23:59:59Z,1773359999999,1773287530064,2026-03-12T03:52:10Z,0.0009,buy,2.3,2.3,3
BTC-14MAR26-75000-C,call,75000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69945.44,51.14,0.00069453,,,,2.5,174863.6,2026-03-12T23:59:59Z,1773359999999,1773278807469,2026-03-12T01:26:47Z,0.0007,buy,2.5,2.5,1
BTC-14MAR26-76000-C,call,76000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70719.17,49.53,0.00061306,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773266958616,2026-03-11T22:09:18Z,0.0006,sell,0.0,0.0,0
BTC-14MAR26-77000-C,call,77000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70611.41,51.57,0.00027012,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773268062922,2026-03-11T22:27:42Z,0.0003,buy,0.0,0.0,0
BTC-14MAR26-78000-C,call,78000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69854.54,56.84,6.546e-05,,,,22.1,1546217.221,2026-03-12T23:59:59Z,1773359999999,1773281357513,2026-03-12T02:09:17Z,0.0001,buy,22.1,22.1,2
BTC-14MAR26-79000-C,call,79000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,69533.95,60.85,0.00014089,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773218147618,2026-03-11T08:35:47Z,0.0002,buy,0.0,0.0,0
BTC-14MAR26-80000-C,call,80000.0,1773446400000,2026-03-14T00:00:00Z,0.002737850818820189,70558.91,60.84,6.124e-05,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773262299842,2026-03-11T20:51:39Z,0.0001,buy,0.0,0.0,0
BTC-15MAR26-61000-P,put,61000.0,1773532800000,2026-03-15T00:00:00Z,0.00547570160595229,70495.28,71.13,0.00028412,,,,0.0,0.0,2026-03-12T23:59:59Z,1773359999999,1773269315385,2026-03-11T22:48:35Z,0.0004,buy,0.0,0.0,0
BTC-15MAR26-62000-P,put,62000.0,1773532800000,2026-03-15T00:00:00Z,0.00547570160595229,69270.64,69.12,0.00091929,,,,50.0,3463532.0,2026-03-12T23:59:59Z,1773359999999,1773284085202,2026-03-12T02:54:45Z,0.0011,sell,50.0,50.0,4
BTC-15MAR26-63000-P,put,63000.0,1773532800000,2026-03-15T00:00:00Z,0.00547570160595229,69442.6,64.25,0.00121249,,,,4.1,284716.838,2026-03-12T23:59:59Z,1773359999999,1773283347760,2026-03-12T02:42:27Z,0.0013,buy,4.1,4.1,3
