instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-3MAR26-57000-C,call,57000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,65740.26,0.0,0.13313721,,,,0.3,19722.077999999998,2026-03-02T23:59:59Z,1772495999999,1772458858103,2026-03-02T13:40:58Z,0.1325,sell,0.3,0.3,1
BTC-3MAR26-57000-P,put,57000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,65778.93,127.44,0.00013466,,,,105.8,7012691.401000001,2026-03-02T23:59:59Z,1772495999999,1772461940845,2026-03-02T14:32:20Z,0.0001,sell,105.8,105.8,42
BTC-3MAR26-58000-P,put,58000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,69415.0,162.23,1.376e-05,,,,101.1,6696961.703,2026-03-02T23:59:59Z,1772495999999,1772466638468,2026-03-02T15:50:38Z,0.0001,buy,101.1,101.1,49
BTC-3MAR26-59000-P,put,59000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,68046.49,129.4,0.00011515,,,,90.2,5985539.058,2026-03-02T23:59:59Z,1772495999999,1772464327567,2026-03-02T15:12:07Z,0.0001,sell,90.2,90.2,60
BTC-3MAR26-60000-C,call,60000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,65740.26,0.0,0.08791209,,,,0.3,19722.077999999998,2026-03-02T23:59:59Z,1772495999999,1772458858284,2026-03-02T13:40:58Z,0.087,sell,0.3,0.3,1
BTC-3MAR26-60000-P,put,60000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,68838.08,144.74,0.00013918,,,,240.7,16166418.152,2026-03-02T23:59:59Z,1772495999999,1772479644942,2026-03-02T19:27:24Z,0.0001,sell,240.7,240.7,164
BTC-3MAR26-61000-C,call,61000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,63056.75,69.48,0.0439881,,,,0.0,0.0,2026-03-02T23:59:59Z,1772495999999,1772261921135,2026-02-28T06:58:41Z,0.044,buy,0.0,0.0,0
BTC-3MAR26-61000-P,put,61000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,69754.9,129.12,0.00014768,,,,53.1,3502564.122,2026-03-02T23:59:59Z,1772495999999,1772470411563,2026-03-02T16:53:31Z,0.0001,sell,53.1,53.1,51
BTC-3MAR26-62000-C,call,62000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,69049.92,0.0,0.10234903,,,,0.6,40559.13,2026-03-02T23:59:59Z,1772495999999,1772467010371,2026-03-02T15:56:50Z,0.101,sell,0.6,0.6,2
BTC-3MAR26-62000-P,put,62000.0,1772496000000,2026-03-03T00:00:00Z,3.168808781402895e-11,68732.13,115.72,0.00011978,,,,87.9,5827419.123000001,2026-03-02T23:59:59Z,1772495999999,1772482464031,2026-03-02T20:14:24Z,0.0001,sell,87.9,87.9,82
