instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-9MAR26-62000-P,put,62000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,65989.1,99.04,0.00028914,,,,112.7,7577533.97,2026-03-08T23:59:59Z,1773014399999,1773014274036,2026-03-08T23:57:54Z,0.0002,buy,112.7,112.7,99
BTC-9MAR26-63000-P,put,63000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66397.72,97.98,0.00058505,,,,71.9,4804142.749,2026-03-08T23:59:59Z,1773014399999,1773011100766,2026-03-08T23:05:00Z,0.0006,sell,71.9,71.9,68
BTC-9MAR26-64000-P,put,64000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66379.73,85.8,0.00115477,,,,121.3,8136066.046,2026-03-08T23:59:59Z,1773014399999,1773011821544,2026-03-08T23:17:01Z,0.0011,buy,121.3,121.3,118
BTC-9MAR26-65000-C,call,65000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66908.93,83.78,0.03245346,,,,5.6,376530.486,2026-03-08T23:59:59Z,1773014399999,1772987823289,2026-03-08T16:37:03Z,0.0325,sell,5.6,5.6,12
BTC-9MAR26-65000-P,put,65000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,65975.32,71.15,0.00293066,,,,240.4,16075487.814000001,2026-03-08T23:59:59Z,1773014399999,1773014303810,2026-03-08T23:58:23Z,0.0031,sell,240.4,240.4,218
BTC-9MAR26-66000-C,call,66000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66236.84,66.7,0.00989374,,,,7.1,469417.68200000003,2026-03-08T23:59:59Z,1773014399999,1773013273131,2026-03-08T23:41:13Z,0.01,buy,7.1,7.1,27
BTC-9MAR26-66000-P,put,66000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66016.05,62.2,0.00767085,,,,221.5,14766676.332,2026-03-08T23:59:59Z,1773014399999,1773013735370,2026-03-08T23:48:55Z,0.0075,sell,221.5,221.5,155
BTC-9MAR26-66500-C,call,66500.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66079.44,74.22,0.0070474,,,,12.0,802997.0900000001,2026-03-08T23:59:59Z,1773014399999,1773008281830,2026-03-08T22:18:01Z,0.007,sell,12.0,12.0,16
BTC-9MAR26-66500-P,put,66500.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66518.08,65.04,0.00812073,,,,75.1,5049327.907,2026-03-08T23:59:59Z,1773014399999,1773012312047,2026-03-08T23:25:12Z,0.008,sell,75.1,75.1,103
BTC-9MAR26-67000-C,call,67000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66534.52,64.82,0.00484101,,,,167.3,11197419.087,2026-03-08T23:59:59Z,1773014399999,1773012312571,2026-03-08T23:25:12Z,0.005,buy,167.3,167.3,55
BTC-9MAR26-67000-P,put,67000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66043.96,58.26,0.01794423,,,,1013.5,67037139.904,2026-03-08T23:59:59Z,1773014399999,1773009518329,2026-03-08T22:38:38Z,0.017,sell,1013.5,1013.5,113
BTC-9MAR26-67500-C,call,67500.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66080.96,56.62,0.00104604,,,,209.8,14077734.25,2026-03-08T23:59:59Z,1773014399999,1773014162328,2026-03-08T23:56:02Z,0.0009,buy,209.8,209.8,137
BTC-9MAR26-67500-P,put,67500.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66010.62,66.33,0.02519113,,,,122.5,8248489.446,2026-03-08T23:59:59Z,1773014399999,1773007602274,2026-03-08T22:06:42Z,0.0245,buy,122.5,122.5,195
BTC-9MAR26-68000-C,call,68000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,66065.35,55.52,0.0004148,,,,95.5,6396269.924,2026-03-08T23:59:59Z,1773014399999,1773014204943,2026-03-08T23:56:44Z,0.0003,sell,95.5,95.5,96
BTC-9MAR26-68000-P,put,68000.0,1773014400000,2026-03-09T00:00:00Z,3.168808781402895e-11,67244.31,69.36,0.01648078,,,,18.3,1237384.903,2026-03-08T23:59:59Z,1773014399999,1773003659716,2026-03-08T21:00:59Z,0.0165,sell,18.3,18.3,34
