timestamp_ms,datetime_utc,open,high,low,close,volume
1770739200000,2026-02-10 16:00:00,69240.65,69750,68922.09,69397.64,16.38979394
1770741000000,2026-02-10 16:30:00,69397.64,69607.29,69259.28,69483.79,3.78205598
1770742800000,2026-02-10 17:00:00,69483.79,69787.1,69302.15,69626.7,3.047843
1770744600000,2026-02-10 17:30:00,69626.7,69959,69606.6,69887.58,3.10853477
1770746400000,2026-02-10 18:00:00,69887.58,69918.78,68861.59,68873.93,12.54339199
1770748200000,2026-02-10 18:30:00,68873.93,69046.12,68599.65,68869.09,13.475375
1770750000000,2026-02-10 19:00:00,68869.09,68946.02,68700.53,68907.04,7.58890401
1770751800000,2026-02-10 19:30:00,68907.04,69252.78,68862.58,69035.59,8.75401506
1770753600000,2026-02-10 20:00:00,69035.59,69083.11,68696.1,68790.32,12.09470842
1770755400000,2026-02-10 20:30:00,68790.32,68912.87,68608.45,68710.34,8.69731834
1770757200000,2026-02-10 21:00:00,68710.34,68954.01,68608.46,68608.46,4.12137257
1770759000000,2026-02-10 21:30:00,68608.46,68664.39,68305,68590.81,5.82348371
1770760800000,2026-02-10 22:00:00,68590.81,68739.65,68538.5,68637.56,10.27878886
1770762600000,2026-02-10 22:30:00,68637.56,68795.76,68594,68651.39,4.59575111
1770764400000,2026-02-10 23:00:00,68651.39,68685.48,68474.58,68607.39,8.71409836
1770766200000,2026-02-10 23:30:00,68607.39,68812.4,68542.67,68773.36,5.47634063
1770768000000,2026-02-11 00:00:00,68773.36,69187.76,68730,69139.27,8.21366148
1770769800000,2026-02-11 00:30:00,69139.27,69182.75,68976,69161.66,3.07268205
1770771600000,2026-02-11 01:00:00,69161.66,69236.9,68880.1,68919.76,7.77806024
1770773400000,2026-02-11 01:30:00,68919.76,69061.12,68859.13,68939.34,3.12752552
1770775200000,2026-02-11 02:00:00,68939.34,69114.52,68921.18,69016.01,2.7780236
1770777000000,2026-02-11 02:30:00,69016.01,69074.25,68562.5,68648.59,2.82916984
1770778800000,2026-02-11 03:00:00,68648.59,68684.29,67988.46,68252.22,20.05746688
1770780600000,2026-02-11 03:30:00,68252.22,68488,68125.28,68140.86,5.23005599
1770782400000,2026-02-11 04:00:00,68140.86,68278.14,67519.89,67520.28,16.43504734
1770784200000,2026-02-11 04:30:00,67520.28,67653.63,67336,67532.03,9.32357711
1770786000000,2026-02-11 05:00:00,67532.03,67751.91,67508,67520,14.11020978
1770787800000,2026-02-11 05:30:00,67520,67527.42,67352.12,67363.41,6.62978228
1770789600000,2026-02-11 06:00:00,67363.41,67430.17,66653.84,67102.69,25.32222208
1770791400000,2026-02-11 06:30:00,67102.69,67116.45,66517.11,66764.14,10.0943555
1770793200000,2026-02-11 07:00:00,66764.14,66962.39,66615.27,66941.94,14.99783266
1770795000000,2026-02-11 07:30:00,66941.94,67214.44,66917.89,67005.09,8.43369223
1770796800000,2026-02-11 08:00:00,67005.09,67063.51,66790.66,66849.99,9.89187152
1770798600000,2026-02-11 08:30:00,66849.99,66994.56,66763.92,66949.8,2.53281506
1770800400000,2026-02-11 09:00:00,66949.8,66979.8,66768.75,66884,6.56101641
1770802200000,2026-02-11 09:30:00,66884,66941.2,66696.76,66815.5,3.26350354
1770804000000,2026-02-11 10:00:00,66815.5,66835.09,66653.8,66802.95,3.0789393
1770805800000,2026-02-11 10:30:00,66802.95,66838.08,66338.03,66497.67,11.74976341
1770807600000,2026-02-11 11:00:00,66497.67,67062.48,66497.67,66966.18,13.5929462
1770809400000,2026-02-11 11:30:00,66966.18,67025.56,66863.65,67025.56,0.98623128
1770811200000,2026-02-11 12:00:00,67025.56,67384.54,66946.84,67190.67,17.4176401
1770813000000,2026-02-11 12:30:00,67190.67,67273.14,67000,67097.87,4.15526757
1770814800000,2026-02-11 13:00:00,67097.87,67164.87,66766.37,66971.94,16.38882004
1770816600000,2026-02-11 13:30:00,66971.94,67617.99,66873.24,67396.34,32.65349942
1770818400000,2026-02-11 14:00:00,67396.34,68756.9,67396.34,68000.98,27.50624897
1770820200000,2026-02-11 14:30:00,68000.98,68195.48,66406.31,66540.19,47.34221038
1770822000000,2026-02-11 15:00:00,66540.19,66705.63,65716.12,66205.73,37.01305214
1770823800000,2026-02-11 15:30:00,66205.73,66750,66025.98,66460.2,10.44397633
1770825600000,2026-02-11 16:00:00,66460.2,67274.28,66395.55,66543.87,25.77208418
1770827400000,2026-02-11 16:30:00,66543.87,66678.59,65573.52,65982.09,113.21166095
1770829200000,2026-02-11 17:00:00,65982.09,66666.51,65818.5,66602.86,135.34641334
1770831000000,2026-02-11 17:30:00,66602.86,66856.94,66389.26,66505.11,23.94287487
1770832800000,2026-02-11 18:00:00,66505.11,67026.03,66093.61,66861.09,21.82175045
1770834600000,2026-02-11 18:30:00,66861.09,67250,66742.34,67228.72,9.30101549
1770836400000,2026-02-11 19:00:00,67228.72,67696.25,67094.84,67396,23.38243215
1770838200000,2026-02-11 19:30:00,67396,67788.39,67278.61,67537.28,5.65442925
1770840000000,2026-02-11 20:00:00,67537.28,67696.25,67170.03,67170.03,8.71854696
1770841800000,2026-02-11 20:30:00,67170.03,67584,67127.71,67490,11.2967947
1770843600000,2026-02-11 21:00:00,67490,68175.27,67373.36,68149.03,12.21080319
1770845400000,2026-02-11 21:30:00,68149.03,68277.93,67744.72,67750.99,17.25090847
1770847200000,2026-02-11 22:00:00,67750.99,67813.78,67313.11,67503.2,12.62221796
1770849000000,2026-02-11 22:30:00,67503.2,67624.21,67284.87,67389.81,18.40243877
1770850800000,2026-02-11 23:00:00,67389.81,67478.48,66838,66963.25,19.13993795
1770852600000,2026-02-11 23:30:00,66963.25,67063.53,66730.82,67008.94,15.35403872
1770854400000,2026-02-12 00:00:00,67008.94,67462.64,66995.14,67319.21,24.06117049
1770856200000,2026-02-12 00:30:00,67319.21,67634.06,67319.21,67423.48,14.98625923
1770858000000,2026-02-12 01:00:00,67423.48,67806.17,67407.29,67754.56,14.38823286
1770859800000,2026-02-12 01:30:00,67754.56,67990.97,67554.39,67638.56,37.0702228
1770861600000,2026-02-12 02:00:00,67638.56,67724.2,67361.23,67470.16,6.88374725
1770863400000,2026-02-12 02:30:00,67470.16,67694.41,67382,67384,18.06263274
1770865200000,2026-02-12 03:00:00,67384,67477.26,67268.59,67317.77,2.68817045
1770867000000,2026-02-12 03:30:00,67317.77,67483.45,67273.43,67453.45,3.32632943
1770868800000,2026-02-12 04:00:00,67453.45,67615.29,67135.63,67151.31,22.03743722
1770870600000,2026-02-12 04:30:00,67151.31,67235.91,66952.02,66961.06,10.68715255
1770872400000,2026-02-12 05:00:00,66961.06,67128.43,66612.84,66813.25,5.48097059
1770874200000,2026-02-12 05:30:00,66813.25,67077.92,66810.67,67073.73,2.76536725
1770876000000,2026-02-12 06:00:00,67073.73,67278.79,66986.31,67235.07,1.83626082
1770877800000,2026-02-12 06:30:00,67235.07,67287.96,67031.25,67054.33,16.77932286
1770879600000,2026-02-12 07:00:00,67054.33,67266.46,66908.29,67172.63,1.28294671
1770881400000,2026-02-12 07:30:00,67172.63,67197,67092,67102.61,0.72401674
1770883200000,2026-02-12 08:00:00,67102.61,67262.17,66842.33,66875.99,1.30468945
1770885000000,2026-02-12 08:30:00,66875.99,67106.31,66868.92,67091.87,6.06023519
1770886800000,2026-02-12 09:00:00,67091.87,67272.2,67001.8,67237.53,15.25742032
1770888600000,2026-02-12 09:30:00,67237.53,67605.24,67207.89,67550.2,4.81075718
1770890400000,2026-02-12 10:00:00,67550.2,67577.55,67374.11,67555.95,2.26944289
1770892200000,2026-02-12 10:30:00,67555.95,68075.38,67555.95,67973.19,23.77329721
1770894000000,2026-02-12 11:00:00,67973.19,68214.1,67714.79,68162.13,36.84626506
1770895800000,2026-02-12 11:30:00,68162.13,68229.5,67669.64,68074.71,58.72128479
1770897600000,2026-02-12 12:00:00,68074.71,68119.37,67811.58,67940.86,25.26441777
1770899400000,2026-02-12 12:30:00,67940.86,67961.05,67691.98,67807.06,7.21227228
1770901200000,2026-02-12 13:00:00,67807.06,68009.22,67651.05,67726.16,8.32709519
1770903000000,2026-02-12 13:30:00,67726.16,68340.42,67696.2,68340.42,5.68029496
1770904800000,2026-02-12 14:00:00,68340.42,68352.39,67824.38,67962.32,4.43567035
1770906600000,2026-02-12 14:30:00,67962.32,68233.39,67470,67582.23,6.02951814
1770908400000,2026-02-12 15:00:00,67582.23,67882.47,66994.7,67809.82,8.53429582
1770910200000,2026-02-12 15:30:00,67809.82,67980.5,67040.36,67076.36,6.55095203
1770912000000,2026-02-12 16:00:00,67076.36,67181.27,65943.58,66016.33,22.63241195
1770913800000,2026-02-12 16:30:00,66016.33,66482.96,65511,65767.99,23.5699404
1770915600000,2026-02-12 17:00:00,65767.99,66215.83,65540.72,66093.03,10.83495683
1770917400000,2026-02-12 17:30:00,66093.03,66129.97,65318.49,65334.89,19.76753687
1770919200000,2026-02-12 18:00:00,65334.89,65710,65195.59,65302.81,15.571066
1770921000000,2026-02-12 18:30:00,65302.81,65651.42,65067.62,65520.49,8.94674955
1770922800000,2026-02-12 19:00:00,65520.49,65898.13,65212.52,65722.31,29.40707745
1770924600000,2026-02-12 19:30:00,65722.31,66044.53,65709.98,65728.71,2.72544534
1770926400000,2026-02-12 20:00:00,65728.71,65963.16,65426.82,65426.82,9.61418356
1770928200000,2026-02-12 20:30:00,65426.82,65609.17,65151.27,65309.27,42.63662163
1770930000000,2026-02-12 21:00:00,65309.27,65748.4,65309.27,65554.58,6.16830205
1770931800000,2026-02-12 21:30:00,65554.58,65824.35,65521.54,65762.14,15.29062339
1770933600000,2026-02-12 22:00:00,65762.14,65869.21,65572.6,65869.21,10.54791972
1770935400000,2026-02-12 22:30:00,65869.21,66300.59,65849.76,66235.02,5.50260891
1770937200000,2026-02-12 23:00:00,66235.02,66416.03,66126.36,66313.28,4.09128964
1770939000000,2026-02-12 23:30:00,66313.28,66418.3,66098.96,66198.39,3.37686353
1770940800000,2026-02-13 00:00:00,66198.39,66462.77,65944.76,65944.76,11.00063217
1770942600000,2026-02-13 00:30:00,65944.76,66062.98,65806.25,65854.95,10.94495003
1770944400000,2026-02-13 01:00:00,65854.95,66239.44,65854.95,66175.99,20.03566601
1770946200000,2026-02-13 01:30:00,66175.99,66561.2,66175.99,66322.88,19.24934894
1770948000000,2026-02-13 02:00:00,66322.88,66599.94,66322.88,66481.07,15.14701321
1770949800000,2026-02-13 02:30:00,66481.07,66700.14,66400.82,66606.87,21.05310189
1770951600000,2026-02-13 03:00:00,66606.87,66720.62,66428.7,66586.18,5.40983275
1770953400000,2026-02-13 03:30:00,66586.18,66735.99,66396.59,66497.4,0.60043903
1770955200000,2026-02-13 04:00:00,66497.4,66621.56,66394.41,66446,6.08104656
1770957000000,2026-02-13 04:30:00,66446,66446,66254.25,66262.99,1.01788936
1770958800000,2026-02-13 05:00:00,66262.99,66395.84,66175.03,66252.59,5.90578241
1770960600000,2026-02-13 05:30:00,66252.59,66435.73,66114.8,66124.41,4.15051931
1770962400000,2026-02-13 06:00:00,66124.41,66258.7,66000.01,66033.34,3.36897327
1770964200000,2026-02-13 06:30:00,66033.34,66337.39,65967.73,66323.34,2.62226761
1770966000000,2026-02-13 07:00:00,66323.34,66517.73,66304,66437.32,3.98677022
1770967800000,2026-02-13 07:30:00,66437.32,66437.32,66023.72,66165.28,4.37068334
1770969600000,2026-02-13 08:00:00,66165.28,66390.97,66158.66,66340.7,2.18980284
1770971400000,2026-02-13 08:30:00,66340.7,66655,66340.7,66629.29,1.0692834
1770973200000,2026-02-13 09:00:00,66629.29,66777,66571.15,66743.28,5.42032639
1770975000000,2026-02-13 09:30:00,66743.28,66992.1,66732.22,66923.2,1.47853777
1770976800000,2026-02-13 10:00:00,66923.2,67012.22,66748.17,66838.78,9.98427815
1770978600000,2026-02-13 10:30:00,66838.78,67045.59,66791.69,66926.18,20.42349666
1770980400000,2026-02-13 11:00:00,66926.18,66980.31,66787.85,66928.23,20.15663718
1770982200000,2026-02-13 11:30:00,66928.23,67151.19,66721.14,67131.14,7.85272339
1770984000000,2026-02-13 12:00:00,67131.14,67131.14,66897.84,67058.67,1.3073226
1770985800000,2026-02-13 12:30:00,67058.67,67138.32,66976.7,67047.08,1.08762381
1770987600000,2026-02-13 13:00:00,67047.08,67321.9,66895.71,67318.3,36.76130116
1770989400000,2026-02-13 13:30:00,67318.3,67565.11,67070.14,67217.54,23.89373354
1770991200000,2026-02-13 14:00:00,67217.54,67302.85,67079.45,67239.24,15.7504944
1770993000000,2026-02-13 14:30:00,67239.24,67962.34,66814.3,67681.06,57.08277258
1770994800000,2026-02-13 15:00:00,67681.06,68840.34,67665.69,68840.34,33.40852134
1770996600000,2026-02-13 15:30:00,68840.34,69258.66,68346,68625,30.70423472
1770998400000,2026-02-13 16:00:00,68625,69112.8,68501.78,69014.1,13.34367284
1771000200000,2026-02-13 16:30:00,69014.1,69410.15,68892.46,68918.94,9.26004938
1771002000000,2026-02-13 17:00:00,68918.94,69064.4,68604.28,68942.86,8.58818245
1771003800000,2026-02-13 17:30:00,68942.86,69160.23,68924.3,68982,6.60074169
1771005600000,2026-02-13 18:00:00,68982,69162.48,68859.35,68947,11.1534478
1771007400000,2026-02-13 18:30:00,68947,69365.52,68947,69082.7,5.22189155
1771009200000,2026-02-13 19:00:00,69082.7,69191.25,68940,68971.41,9.23191401
1771011000000,2026-02-13 19:30:00,68971.41,69067.22,68896,68896,9.83979607
1771012800000,2026-02-13 20:00:00,68896,68940.04,68684,68767.33,11.89352077
1771014600000,2026-02-13 20:30:00,68767.33,68933,68642.91,68751,5.56213599
1771016400000,2026-02-13 21:00:00,68751,69045.29,68724.77,68893.36,12.14189642
1771018200000,2026-02-13 21:30:00,68893.36,68900.56,68762.54,68832.46,5.94294715
1771020000000,2026-02-13 22:00:00,68832.46,68956.3,68687.48,68813.9,8.77453413
1771021800000,2026-02-13 22:30:00,68813.9,68953.81,68758.4,68919.8,2.87701811
1771023600000,2026-02-13 23:00:00,68919.8,68946.99,68824.81,68901.47,6.96331268
1771025400000,2026-02-13 23:30:00,68901.47,68944.82,68800,68826.8,6.52593445
1771027200000,2026-02-14 00:00:00,68826.8,68845.34,68742.7,68806.42,1.13084274
1771029000000,2026-02-14 00:30:00,68806.42,69100,68806.42,69037.23,2.49176089
1771030800000,2026-02-14 01:00:00,69037.23,69076.1,68943.17,69004.09,2.46670884
1771032600000,2026-02-14 01:30:00,69004.09,69009.6,68888.25,68930.27,0.6856646
1771034400000,2026-02-14 02:00:00,68930.27,68981.27,68836.3,68849.65,1.45730411
1771036200000,2026-02-14 02:30:00,68849.65,68893.99,68827.22,68845.61,0.97469044
1771038000000,2026-02-14 03:00:00,68845.61,68896.99,68820.6,68896.99,2.16369468
1771039800000,2026-02-14 03:30:00,68896.99,68966.07,68868.6,68944.56,2.35544909
1771041600000,2026-02-14 04:00:00,68944.56,68944.56,68839.2,68878.47,0.18754151
1771043400000,2026-02-14 04:30:00,68878.47,68895.85,68762.13,68762.13,0.87422601
1771045200000,2026-02-14 05:00:00,68762.13,68873.81,68750,68853.01,0.47748033
1771047000000,2026-02-14 05:30:00,68853.01,68853.01,68738.35,68738.35,0.5862358
1771048800000,2026-02-14 06:00:00,68738.35,68828.3,68702.08,68794.19,0.29492287
1771050600000,2026-02-14 06:30:00,68794.19,68898.92,68794.19,68897.22,0.47852
1771052400000,2026-02-14 07:00:00,68897.22,68918.39,68849.3,68917.38,1.48670265
1771054200000,2026-02-14 07:30:00,68917.38,69293,68914.08,69161.5,4.26547667
1771056000000,2026-02-14 08:00:00,69161.5,69750.36,69161.5,69469.65,5.92899827
1771057800000,2026-02-14 08:30:00,69469.65,69831.42,69443.2,69741.91,9.2114372
1771059600000,2026-02-14 09:00:00,69741.91,69848.25,69534.1,69560.47,11.43705951
1771061400000,2026-02-14 09:30:00,69560.47,69722.8,69560.47,69701.02,1.28900909
1771063200000,2026-02-14 10:00:00,69701.02,69701.02,69531.47,69578.3,49.86997332
1771065000000,2026-02-14 10:30:00,69578.3,69638.77,69554.04,69621.21,75.52485458
1771066800000,2026-02-14 11:00:00,69621.21,70375,69621.21,70139.59,16.42360977
1771068600000,2026-02-14 11:30:00,70139.59,70500,70020.48,70466.26,6.15251554
1771070400000,2026-02-14 12:00:00,70466.26,70490.41,70274.6,70317.7,5.14613203
1771072200000,2026-02-14 12:30:00,70317.7,70317.7,69592.19,69618.02,14.77420036
1771074000000,2026-02-14 13:00:00,69618.02,69743.09,69200.01,69262.48,8.30013467
1771075800000,2026-02-14 13:30:00,69262.48,69549.8,69262.48,69434.5,4.63934612
1771077600000,2026-02-14 14:00:00,69434.5,69593.82,69323.54,69415.95,3.87717029
1771079400000,2026-02-14 14:30:00,69415.95,69825.27,69415.95,69743.99,0.9567615
1771081200000,2026-02-14 15:00:00,69743.99,70000,69548.72,69857.75,7.83713384
1771083000000,2026-02-14 15:30:00,69857.75,69910.27,69709.41,69778.5,1.08240418
1771084800000,2026-02-14 16:00:00,69778.5,69778.5,69280.12,69402.1,3.45281571
1771086600000,2026-02-14 16:30:00,69402.1,69744.91,69286.26,69701.12,4.9913794
1771088400000,2026-02-14 17:00:00,69701.12,69903.95,69590.87,69838.33,2.75507341
1771090200000,2026-02-14 17:30:00,69838.33,69852.59,69636.58,69714.83,6.45935067
1771092000000,2026-02-14 18:00:00,69714.83,69820.19,69656.29,69740.14,4.59996982
1771093800000,2026-02-14 18:30:00,69740.14,69776.11,69666.72,69726.14,3.48042575
1771095600000,2026-02-14 19:00:00,69726.14,69829.58,69583.67,69799.7,1.40270854
1771097400000,2026-02-14 19:30:00,69799.7,69870.26,69773.78,69818,0.86407371
1771099200000,2026-02-14 20:00:00,69818,69946.53,69724,69811.8,7.77114792
1771101000000,2026-02-14 20:30:00,69811.8,69997.74,69770.62,69979.41,0.64032908
1771102800000,2026-02-14 21:00:00,69979.41,70219.53,69959.79,69971.25,7.39163718
1771104600000,2026-02-14 21:30:00,69971.25,69974.93,69657.33,69901.9,8.37381482
1771106400000,2026-02-14 22:00:00,69901.9,69993.36,69746.3,69903.81,0.93226977
1771108200000,2026-02-14 22:30:00,69903.81,70036.49,69899.13,69952.99,0.35571806
1771110000000,2026-02-14 23:00:00,69952.99,69979.17,69684.87,69760.26,2.11107614
1771111800000,2026-02-14 23:30:00,69760.26,69825.99,69754.37,69768.75,2.31157835
1771113600000,2026-02-15 00:00:00,69768.75,69815.72,69609.34,69650.33,0.47131094
1771115400000,2026-02-15 00:30:00,69650.33,69759.07,69585.61,69759.07,1.02198862
1771117200000,2026-02-15 01:00:00,69759.07,69853.61,69450,69488.73,3.28616424
1771119000000,2026-02-15 01:30:00,69488.73,69676.99,69324.56,69668.8,1.31823096
1771120800000,2026-02-15 02:00:00,69668.8,69724.64,69367.2,69437.7,1.25355837
1771122600000,2026-02-15 02:30:00,69437.7,69532.55,69341.92,69482.33,0.39992138
1771124400000,2026-02-15 03:00:00,69482.33,69558.21,69452.23,69452.23,0.91927477
1771126200000,2026-02-15 03:30:00,69452.23,69969.97,69227.15,69947.39,17.33192961
1771128000000,2026-02-15 04:00:00,69947.39,70486.75,69893.7,70191.81,22.66098659
1771129800000,2026-02-15 04:30:00,70191.81,70307.59,70106.26,70133.63,2.68141129
1771131600000,2026-02-15 05:00:00,70133.63,70443.99,70113.78,70315,6.05084782
1771133400000,2026-02-15 05:30:00,70315,70408.28,70235.14,70235.14,3.04260534
1771135200000,2026-02-15 06:00:00,70235.14,70465.76,70176.04,70424,3.14536584
1771137000000,2026-02-15 06:30:00,70424,70499.99,70277.3,70367.31,6.3032518
1771138800000,2026-02-15 07:00:00,70367.31,70842.65,70286.07,70604.02,6.03414379
1771140600000,2026-02-15 07:30:00,70604.02,70880.58,70562.59,70738.92,5.42107999
1771142400000,2026-02-15 08:00:00,70738.92,70938.52,70531.24,70531.24,5.15243294
1771144200000,2026-02-15 08:30:00,70531.24,70575.04,70157.69,70401.08,1.33092565
