instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,snapshot_source,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,trade_amount_btc,trades_in_lookback,contracts_traded_lookback,trade_amount_btc_lookback,creation_ts_ms,instrument_state
BTC-20MAR26-50000-C,call,50000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-20MAR26-50000-P,put,50000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-20MAR26-55000-C,call,55000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-20MAR26-55000-P,put,55000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-20MAR26-58000-C,call,58000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-20MAR26-58000-P,put,58000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-20MAR26-60000-C,call,60000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-60000-P,put,60000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-61000-C,call,61000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772274780000,open
BTC-20MAR26-61000-P,put,61000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772274780000,open
BTC-20MAR26-62000-C,call,62000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-62000-P,put,62000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-63000-C,call,63000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772205660000,open
BTC-20MAR26-63000-P,put,63000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772205660000,open
BTC-20MAR26-64000-C,call,64000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-64000-P,put,64000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-65000-C,call,65000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-65000-P,put,65000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-66000-C,call,66000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-66000-P,put,66000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-67000-C,call,67000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-67000-P,put,67000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-68000-C,call,68000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-68000-P,put,68000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-69000-C,call,69000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-69000-P,put,69000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-70000-C,call,70000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-70000-P,put,70000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-71000-C,call,71000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-71000-P,put,71000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-72000-C,call,72000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-72000-P,put,72000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-73000-C,call,73000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094091000,open
BTC-20MAR26-73000-P,put,73000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094091000,open
BTC-20MAR26-74000-C,call,74000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-74000-P,put,74000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-75000-C,call,75000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772128980000,open
BTC-20MAR26-75000-P,put,75000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772128980000,open
BTC-20MAR26-76000-C,call,76000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094091000,open
BTC-20MAR26-76000-P,put,76000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094091000,open
BTC-20MAR26-78000-C,call,78000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772616172000,open
BTC-20MAR26-78000-P,put,78000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772616172000,open
BTC-20MAR26-80000-C,call,80000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-80000-P,put,80000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-82000-C,call,82000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772098267000,open
BTC-20MAR26-82000-P,put,82000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772098267000,open
BTC-20MAR26-85000-C,call,85000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-20MAR26-85000-P,put,85000.0,1773993600000,2026-03-20T08:00:00Z,0.02829112,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-27MAR26-20000-C,call,20000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-20000-P,put,20000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-30000-C,call,30000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-30000-P,put,30000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-40000-C,call,40000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-40000-P,put,40000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-45000-C,call,45000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-45000-P,put,45000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-50000-C,call,50000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-50000-P,put,50000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-51000-C,call,51000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-51000-P,put,51000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-52000-C,call,52000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-52000-P,put,52000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-53000-C,call,53000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-53000-P,put,53000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-54000-C,call,54000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-54000-P,put,54000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-55000-C,call,55000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1764948163000,open
BTC-27MAR26-55000-P,put,55000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1764948163000,open
BTC-27MAR26-56000-C,call,56000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-56000-P,put,56000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-57000-C,call,57000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-57000-P,put,57000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-58000-C,call,58000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770329228000,open
BTC-27MAR26-58000-P,put,58000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770329228000,open
BTC-27MAR26-59000-C,call,59000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-59000-P,put,59000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-60000-C,call,60000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-60000-P,put,60000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-62000-C,call,62000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770298046000,open
BTC-27MAR26-62000-P,put,62000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770298046000,open
BTC-27MAR26-64000-C,call,64000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770318840000,open
BTC-27MAR26-64000-P,put,64000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770318840000,open
BTC-27MAR26-65000-C,call,65000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743975960000,open
BTC-27MAR26-65000-P,put,65000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743975960000,open
BTC-27MAR26-66000-C,call,66000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770298046000,open
BTC-27MAR26-66000-P,put,66000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770298046000,open
BTC-27MAR26-67000-C,call,67000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-67000-P,put,67000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-68000-C,call,68000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770256800000,open
BTC-27MAR26-68000-P,put,68000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770256800000,open
BTC-27MAR26-69000-C,call,69000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-69000-P,put,69000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-70000-C,call,70000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-70000-P,put,70000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-71000-C,call,71000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-71000-P,put,71000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-72000-C,call,72000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770009420000,open
BTC-27MAR26-72000-P,put,72000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1770009420000,open
BTC-27MAR26-73000-C,call,73000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772784029000,open
BTC-27MAR26-73000-P,put,73000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772784029000,open
BTC-27MAR26-74000-C,call,74000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1769894040000,open
BTC-27MAR26-74000-P,put,74000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1769894040000,open
BTC-27MAR26-75000-C,call,75000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-75000-P,put,75000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-76000-C,call,76000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1769884680000,open
BTC-27MAR26-76000-P,put,76000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1769884680000,open
BTC-27MAR26-77000-C,call,77000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772784029000,open
BTC-27MAR26-77000-P,put,77000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1772784029000,open
BTC-27MAR26-78000-C,call,78000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1769522625000,open
BTC-27MAR26-78000-P,put,78000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1769522625000,open
BTC-27MAR26-80000-C,call,80000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-80000-P,put,80000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-82000-C,call,82000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
BTC-27MAR26-82000-P,put,82000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
BTC-27MAR26-84000-C,call,84000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
BTC-27MAR26-84000-P,put,84000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
BTC-27MAR26-85000-C,call,85000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-85000-P,put,85000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-86000-C,call,86000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
BTC-27MAR26-86000-P,put,86000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
BTC-27MAR26-88000-C,call,88000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
BTC-27MAR26-88000-P,put,88000.0,1774598400000,2026-03-27T08:00:00Z,0.04745608,,,,,,,0.0,0.0,2026-03-10T00:00:00Z,1773100800000,metadata_only,,,,,,0,0.0,0.0,1766822410000,open
