instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts
BTC-17MAR26-80000-P,put,80000.0,1773734400000,2026-03-17T08:00:00Z,0.00130604,74028.80069314831,68.23,0.08066188,0.063,0.0845,0.07375,0.0,0.0,2026-03-16T20:33:04Z
BTC-17MAR26-81000-C,call,81000.0,1773734400000,2026-03-17T08:00:00Z,0.00130604,74028.78142348092,69.29,1.06e-06,,0.0001,,53.9,122.54,2026-03-16T20:33:04Z
BTC-17MAR26-81000-P,put,81000.0,1773734400000,2026-03-17T08:00:00Z,0.00130604,74028.80069314831,69.29,0.09416531,0.073,0.098,0.0855,0.0,0.0,2026-03-16T20:33:04Z
BTC-17MAR26-82000-C,call,82000.0,1773734400000,2026-03-17T08:00:00Z,0.00130604,74028.78142348092,71.34,2.3e-07,,0.0001,,38.1,8.12,2026-03-16T20:33:04Z
BTC-17MAR26-82000-P,put,82000.0,1773734400000,2026-03-17T08:00:00Z,0.00130604,74028.80069314831,71.34,0.10767268,0.085,0.1115,0.09825,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-63000-C,call,63000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,102.47,0.14917953,0.147,0.151,0.149,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-63000-P,put,63000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,102.47,0.00012974,,0.0002,,35.1,769.5,2026-03-16T20:33:04Z
BTC-18MAR26-64000-C,call,64000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,96.96,0.13571768,0.1335,0.1375,0.1355,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-64000-P,put,64000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,96.96,0.00017503,0.0001,0.0003,0.0002,3.9,55.8,2026-03-16T20:33:04Z
BTC-18MAR26-65000-C,call,65000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,87.92,0.12221269,0.119,0.124,0.1215,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-65000-P,put,65000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,87.92,0.00017719,0.0001,0.0003,0.0002,45.9,560.77,2026-03-16T20:33:04Z
BTC-18MAR26-66000-C,call,66000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,83.85,0.10880869,0.1065,0.1105,0.1085,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-66000-P,put,66000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,83.85,0.00028034,0.0002,0.0004,0.0003,90.7,353.97,2026-03-16T20:33:04Z
BTC-18MAR26-67000-C,call,67000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,79.34,0.09545336,0.093,0.0975,0.09525,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-67000-P,put,67000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,79.34,0.00043215,0.0004,0.0005,0.00045,152.3,13976.79,2026-03-16T20:33:04Z
BTC-18MAR26-68000-C,call,68000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,70.65,0.08200028,0.08,0.084,0.082,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-68000-P,put,68000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,70.65,0.00048622,0.0004,0.0006,0.0005,61.9,4838.8,2026-03-16T20:33:04Z
BTC-18MAR26-68500-C,call,68500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,67.81,0.07535081,0.072,0.077,0.0745,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-68500-P,put,68500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,67.81,0.00059032,0.0005,0.0007,0.0006,72.2,5575.04,2026-03-16T20:33:04Z
