instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts
BTC-13APR26-68500-C,call,68500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,58.29,0.04605401,0.0385,0.0515,0.045,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-68500-P,put,68500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,58.29,0.00086936,0.0008,0.001,0.0009,48.0,2571.01,2026-04-12T07:40:33Z
BTC-13APR26-69000-C,call,69000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,54.6,0.03935918,0.033,0.0445,0.03875,0.5,0.0,2026-04-12T07:40:33Z
BTC-13APR26-69000-P,put,69000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,54.6,0.00114398,0.001,0.0013,0.00115,114.8,7908.07,2026-04-12T07:40:33Z
BTC-13APR26-69500-C,call,69500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,51.72,0.03286321,0.027,0.038,0.0325,0.4,0.0,2026-04-12T07:40:33Z
BTC-13APR26-69500-P,put,69500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71753.32,51.72,0.00161854,0.0016,0.0018,0.0017,114.1,7257.9,2026-04-12T07:40:33Z
BTC-13APR26-70000-C,call,70000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,48.97,0.02660055,0.025,0.0275,0.02625,2.6,66174.9,2026-04-12T07:40:33Z
BTC-13APR26-70000-P,put,70000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,48.97,0.00232427,0.0022,0.0025,0.00235,187.0,4794.04,2026-04-12T07:40:33Z
BTC-13APR26-70500-C,call,70500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71753.32,46.81,0.02074875,0.019,0.0215,0.02025,0.3,441.03,2026-04-12T07:40:33Z
BTC-13APR26-70500-P,put,70500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71753.32,46.81,0.00345055,0.0032,0.0036,0.0034,239.6,26213.38,2026-04-12T07:40:33Z
BTC-13APR26-71000-C,call,71000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,45.3,0.01552812,0.0145,0.016,0.01525,62.5,58146.47,2026-04-12T07:40:33Z
BTC-13APR26-71000-P,put,71000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,45.3,0.00519074,0.0048,0.0055,0.00515,100.2,13118.01,2026-04-12T07:40:33Z
BTC-13APR26-71500-C,call,71500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71753.32,43.72,0.01095334,0.01,0.011,0.0105,88.5,13675.6,2026-04-12T07:40:33Z
BTC-13APR26-71500-P,put,71500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,43.71,0.00759009,0.007,0.008,0.0075,111.7,38055.39,2026-04-12T07:40:33Z
BTC-13APR26-72000-C,call,72000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,42.19,0.00720229,0.0065,0.0075,0.007,40.0,14647.27,2026-04-12T07:40:33Z
BTC-13APR26-72000-P,put,72000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,42.19,0.01080383,0.0105,0.0115,0.011,94.1,78344.59,2026-04-12T07:40:33Z
BTC-13APR26-72500-C,call,72500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,41.0,0.00438642,0.004,0.0045,0.00425,107.0,48364.35,2026-04-12T07:40:33Z
BTC-13APR26-72500-P,put,72500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,41.0,0.01495741,0.0135,0.0175,0.0155,100.7,23336.06,2026-04-12T07:40:33Z
BTC-13APR26-73000-C,call,73000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,40.84,0.00257415,0.0023,0.0027,0.0025,85.1,21646.8,2026-04-12T07:40:33Z
BTC-13APR26-73000-P,put,73000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71753.32,40.84,0.0201218,0.019,0.0235,0.02125,37.6,16956.27,2026-04-12T07:40:33Z
BTC-13APR26-73500-C,call,73500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,41.35,0.00148106,0.0013,0.0016,0.00145,43.3,8403.48,2026-04-12T07:40:33Z
BTC-13APR26-73500-P,put,73500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,41.35,0.02599096,0.021,0.0325,0.02675,4.8,5238.0,2026-04-12T07:40:33Z
BTC-13APR26-74000-C,call,74000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,42.8,0.00088902,0.0007,0.001,0.00085,567.5,22416.09,2026-04-12T07:40:33Z
BTC-13APR26-74000-P,put,74000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,42.8,0.03236838,0.027,0.0395,0.03325,0.3,1309.5,2026-04-12T07:40:33Z
BTC-13APR26-74500-C,call,74500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71753.32,44.2,0.00052606,0.0004,0.0006,0.0005,55.9,13077.33,2026-04-12T07:40:33Z
BTC-13APR26-74500-P,put,74500.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,44.19,0.03897527,0.033,0.0465,0.03975,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-75000-C,call,75000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,45.66,0.00031291,0.0002,0.0004,0.0003,143.4,18470.37,2026-04-12T07:40:33Z
BTC-13APR26-75000-P,put,75000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,45.66,0.04573117,0.0395,0.0545,0.047,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-76000-C,call,76000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,50.74,0.00015228,0.0001,0.0002,0.00015,172.5,4671.48,2026-04-12T07:40:33Z
BTC-13APR26-76000-P,put,76000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,50.74,0.05950945,0.0505,0.0985,0.0745,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-77000-C,call,77000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,54.46,6.648e-05,,0.0001,,51.0,795.09,2026-04-12T07:40:33Z
BTC-13APR26-77000-P,put,77000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,54.46,0.07336257,0.059,0.083,0.071,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-78000-C,call,78000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.48,2.285e-05,,0.0001,,14.4,29.56,2026-04-12T07:40:33Z
BTC-13APR26-78000-P,put,78000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.48,0.08725785,0.077,0.1125,0.09475,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-79000-C,call,79000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.53,5.09e-06,,0.0001,,3.5,42.62,2026-04-12T07:40:33Z
BTC-13APR26-79000-P,put,79000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.53,0.10117899,0.0915,0.1245,0.108,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-80000-C,call,80000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.54,9.8e-07,,0.0001,,0.3,0.0,2026-04-12T07:40:33Z
BTC-13APR26-80000-P,put,80000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.54,0.1151138,0.105,0.139,0.122,0.0,0.0,2026-04-12T07:40:33Z
BTC-13APR26-81000-C,call,81000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.69,1.7e-07,,0.0001,,0.8,0.0,2026-04-12T07:40:33Z
BTC-13APR26-81000-P,put,81000.0,1776067200000,2026-04-13T08:00:00Z,0.00277482,71754.31,56.69,0.1290519,0.103,0.156,0.1295,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-63000-C,call,63000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,77.93,0.1218547,0.088,0.1455,0.11675,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-63000-P,put,63000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,77.93,0.00023617,0.0002,0.0003,0.00025,61.1,850.16,2026-04-12T07:40:33Z
BTC-14APR26-64000-C,call,64000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,75.34,0.10808334,0.1015,0.114,0.10775,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-64000-P,put,64000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,75.34,0.00040737,0.0003,0.0005,0.0004,5.0,37.54,2026-04-12T07:40:33Z
BTC-14APR26-65000-C,call,65000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,70.51,0.09431502,0.087,0.1,0.0935,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-65000-P,put,65000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,70.51,0.00058161,0.0004,0.0007,0.00055,90.5,651.1,2026-04-12T07:40:33Z
BTC-14APR26-66000-C,call,66000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,64.93,0.08058853,0.073,0.0865,0.07975,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-66000-P,put,66000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,64.93,0.00079768,0.0007,0.0009,0.0008,6.9,282.37,2026-04-12T07:40:33Z
BTC-14APR26-67000-C,call,67000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,60.26,0.06705442,0.0595,0.072,0.06575,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-67000-P,put,67000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,60.26,0.00120614,0.0011,0.0013,0.0012,59.6,2115.1,2026-04-12T07:40:33Z
BTC-14APR26-68000-C,call,68000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,55.48,0.05375846,0.048,0.059,0.0535,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-68000-P,put,68000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,55.48,0.00185274,0.0019,0.002,0.00195,80.6,2891.42,2026-04-12T07:40:33Z
BTC-14APR26-69000-C,call,69000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,51.83,0.04107715,0.035,0.046,0.0405,0.5,2363.97,2026-04-12T07:40:33Z
BTC-14APR26-69000-P,put,69000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,51.83,0.00311399,0.0028,0.0033,0.00305,372.8,3729.94,2026-04-12T07:40:33Z
BTC-14APR26-69500-C,call,69500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,50.15,0.03505853,0.0295,0.04,0.03475,0.3,0.0,2026-04-12T07:40:33Z
BTC-14APR26-69500-P,put,69500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,50.15,0.00406665,0.0038,0.0042,0.004,182.6,5864.94,2026-04-12T07:40:33Z
BTC-14APR26-70000-C,call,70000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,48.67,0.02936491,0.0265,0.031,0.02875,35.0,71689.48,2026-04-12T07:40:33Z
BTC-14APR26-70000-P,put,70000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,48.67,0.00534431,0.005,0.0055,0.00525,53.1,10626.24,2026-04-12T07:40:33Z
BTC-14APR26-70500-C,call,70500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,47.35,0.02406669,0.021,0.0255,0.02325,0.0,537.82,2026-04-12T07:40:33Z
BTC-14APR26-70500-P,put,70500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,47.35,0.00701738,0.0065,0.0075,0.007,12.5,1043.44,2026-04-12T07:40:33Z
BTC-14APR26-71000-C,call,71000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,46.12,0.01922779,0.018,0.02,0.019,61.7,0.0,2026-04-12T07:40:33Z
BTC-14APR26-71000-P,put,71000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,46.12,0.00914975,0.0085,0.0095,0.009,428.8,69607.63,2026-04-12T07:40:33Z
BTC-14APR26-71500-C,call,71500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,45.51,0.01507369,0.0145,0.0155,0.015,16.7,7692.04,2026-04-12T07:40:33Z
BTC-14APR26-71500-P,put,71500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,45.51,0.01196694,0.011,0.012,0.0115,35.2,8632.88,2026-04-12T07:40:33Z
BTC-14APR26-72000-C,call,72000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,44.73,0.0114373,0.011,0.012,0.0115,59.9,40275.5,2026-04-12T07:40:33Z
BTC-14APR26-72000-P,put,72000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,44.73,0.01530183,0.0145,0.0155,0.015,45.1,26914.97,2026-04-12T07:40:33Z
BTC-14APR26-72500-C,call,72500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,43.91,0.00837126,0.008,0.009,0.0085,28.9,70594.31,2026-04-12T07:40:33Z
BTC-14APR26-72500-P,put,72500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,43.91,0.01920707,0.0185,0.02,0.01925,40.8,15657.28,2026-04-12T07:40:33Z
BTC-14APR26-73000-C,call,73000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,43.69,0.00604249,0.0055,0.0065,0.006,89.8,73291.17,2026-04-12T07:40:33Z
BTC-14APR26-73000-P,put,73000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,43.69,0.02384958,0.022,0.026,0.024,25.4,14807.38,2026-04-12T07:40:33Z
BTC-14APR26-73500-C,call,73500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,43.7,0.00428004,0.004,0.0045,0.00425,96.0,71747.31,2026-04-12T07:40:33Z
BTC-14APR26-73500-P,put,73500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,43.7,0.02905841,0.024,0.035,0.0295,17.3,14297.9,2026-04-12T07:40:33Z
BTC-14APR26-74000-C,call,74000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,44.01,0.00300511,0.0027,0.0032,0.00295,129.6,3448.45,2026-04-12T07:40:33Z
BTC-14APR26-74000-P,put,74000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,44.01,0.03475476,0.0295,0.0405,0.035,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-74500-C,call,74500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,44.54,0.00210133,0.0019,0.0023,0.0021,60.7,2009.59,2026-04-12T07:40:33Z
BTC-14APR26-74500-P,put,74500.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,44.54,0.04082227,0.0355,0.048,0.04175,0.0,0.0,2026-04-12T07:40:33Z
BTC-14APR26-75000-C,call,75000.0,1776153600000,2026-04-14T08:00:00Z,0.00551267,71754.31,45.38,0.00148611,0.0013,0.0016,0.00145,316.6,14549.04,2026-04-12T07:40:33Z
