instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts
BTC-5MAR26-64500-P,put,64500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,125.69,2.82e-06,,0.0001,,56.1,1024.95,2026-03-05T00:49:08Z
BTC-5MAR26-65000-C,call,65000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,124.14,0.10867178,0.1065,0.112,0.10925,17.0,14081.76,2026-03-05T00:49:08Z
BTC-5MAR26-65000-P,put,65000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,124.14,5.44e-06,,0.0001,,90.5,1910.68,2026-03-05T00:49:08Z
BTC-5MAR26-65500-C,call,65500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,123.01,0.10182068,0.073,0.105,0.089,1.5,0.0,2026-03-05T00:49:08Z
BTC-5MAR26-65500-P,put,65500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,123.01,1.075e-05,,0.0001,,56.8,3113.67,2026-03-05T00:49:08Z
BTC-5MAR26-66000-C,call,66000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,122.75,0.09497588,0.0935,0.098,0.09575,8.6,0.0,2026-03-05T00:49:08Z
BTC-5MAR26-66000-P,put,66000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72903.20515346718,122.75,2.236e-05,,0.0001,,160.7,6795.6,2026-03-05T00:49:08Z
BTC-5MAR26-66500-C,call,66500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,117.65,0.08812727,0.056,0.0915,0.07375,15.9,4034.35,2026-03-05T00:49:08Z
BTC-5MAR26-66500-P,put,66500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,117.65,3.016e-05,,0.0001,,65.0,9750.0,2026-03-05T00:49:08Z
BTC-5MAR26-67000-C,call,67000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72903.20515346718,112.32,0.08128113,0.0795,0.083,0.08125,34.3,9707.52,2026-03-05T00:49:08Z
BTC-5MAR26-67000-P,put,67000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,112.32,4.044e-05,,0.0001,,103.9,19533.15,2026-03-05T00:49:08Z
BTC-5MAR26-67500-C,call,67500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,104.34,0.07442812,0.0445,0.078,0.06125,20.9,13357.63,2026-03-05T00:49:08Z
BTC-5MAR26-67500-P,put,67500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,104.34,4.384e-05,,0.0001,,92.8,31928.91,2026-03-05T00:49:08Z
BTC-5MAR26-68000-C,call,68000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,98.35,0.06758538,0.066,0.069,0.0675,80.8,17187.89,2026-03-05T00:49:08Z
BTC-5MAR26-68000-P,put,68000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,98.35,5.751e-05,,0.0001,,72.4,29246.04,2026-03-05T00:49:08Z
BTC-5MAR26-68500-C,call,68500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,92.04,0.0607464,0.0585,0.0625,0.0605,29.2,9857.15,2026-03-05T00:49:08Z
BTC-5MAR26-68500-P,put,68500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,92.04,7.495e-05,,0.0002,,362.6,116171.19,2026-03-05T00:49:08Z
BTC-5MAR26-69000-C,call,69000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,87.9,0.05393553,0.0515,0.0555,0.0535,124.1,36294.71,2026-03-05T00:49:08Z
BTC-5MAR26-69000-P,put,69000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,87.9,0.00012049,,0.0002,,302.9,103052.27,2026-03-05T00:49:08Z
BTC-5MAR26-69500-C,call,69500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,80.52,0.04711,0.0455,0.049,0.04725,69.2,78907.27,2026-03-05T00:49:08Z
BTC-5MAR26-69500-P,put,69500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,80.52,0.00015138,0.0001,0.0002,0.00015,69.0,41123.27,2026-03-05T00:49:08Z
BTC-5MAR26-70000-C,call,70000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,73.05,0.04029754,0.038,0.042,0.04,74.3,94180.39,2026-03-05T00:49:08Z
BTC-5MAR26-70000-P,put,70000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72890.49804358989,73.05,0.00019532,0.0001,0.0003,0.0002,68.4,48827.33,2026-03-05T00:49:08Z
BTC-5MAR26-70500-C,call,70500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72904.8972971815,69.35,0.03360074,0.031,0.0345,0.03275,41.0,14768.09,2026-03-05T00:49:08Z
BTC-5MAR26-70500-P,put,70500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72904.8972971815,69.35,0.00035494,0.0003,0.0005,0.0004,69.6,27031.55,2026-03-05T00:49:08Z
BTC-5MAR26-71000-C,call,71000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,64.31,0.02698273,0.0245,0.029,0.02675,144.7,186901.84,2026-03-05T00:49:08Z
BTC-5MAR26-71000-P,put,71000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,64.31,0.00059334,0.0006,0.0007,0.00065,103.9,65027.09,2026-03-05T00:49:08Z
BTC-5MAR26-71500-C,call,71500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,59.44,0.02056093,0.018,0.0225,0.02025,28.2,27994.29,2026-03-05T00:49:08Z
BTC-5MAR26-71500-P,put,71500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,59.44,0.00102795,0.0009,0.0012,0.00105,438.5,129312.3,2026-03-05T00:49:08Z
BTC-5MAR26-72000-C,call,72000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72904.8972971815,55.96,0.0146033,0.012,0.017,0.0145,93.9,100886.56,2026-03-05T00:49:08Z
BTC-5MAR26-72000-P,put,72000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72890.97686192842,55.96,0.00192674,0.0017,0.0021,0.0019,53.8,41559.36,2026-03-05T00:49:08Z
BTC-5MAR26-72500-C,call,72500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,53.25,0.00941427,0.0085,0.01,0.00925,18.1,20470.46,2026-03-05T00:49:08Z
BTC-5MAR26-72500-P,put,72500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72904.8972971815,53.25,0.00359412,0.0034,0.0039,0.00365,29.0,14680.27,2026-03-05T00:49:08Z
BTC-5MAR26-73000-C,call,73000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72889.46704790268,51.58,0.005392,0.005,0.0055,0.00525,229.9,187479.55,2026-03-05T00:49:08Z
BTC-5MAR26-73000-P,put,73000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72890.49804358989,51.58,0.00642826,0.006,0.007,0.0065,45.6,42307.88,2026-03-05T00:49:08Z
BTC-5MAR26-73500-C,call,73500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,50.97,0.00272768,0.0025,0.0027,0.0026,14.1,3665.02,2026-03-05T00:49:08Z
BTC-5MAR26-73500-P,put,73500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,50.97,0.01062035,0.0065,0.0125,0.0095,3.7,2938.62,2026-03-05T00:49:08Z
BTC-5MAR26-74000-C,call,74000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72904.8972971815,51.49,0.00125372,0.001,0.0014,0.0012,186.0,55057.89,2026-03-05T00:49:08Z
BTC-5MAR26-74000-P,put,74000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,51.49,0.0160028,0.0085,0.019,0.01375,3.6,3754.32,2026-03-05T00:49:08Z
BTC-5MAR26-74500-C,call,74500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72889.63864559602,53.04,0.00055376,0.0004,0.0007,0.00055,3.6,1455.26,2026-03-05T00:49:08Z
BTC-5MAR26-74500-P,put,74500.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,53.04,0.02215926,0.017,0.0465,0.03175,0.0,0.0,2026-03-05T00:49:08Z
BTC-5MAR26-75000-C,call,75000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72904.8972971815,56.74,0.00028185,0.0002,0.0004,0.0003,290.3,24733.23,2026-03-05T00:49:08Z
BTC-5MAR26-75000-P,put,75000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72924.4312328927,56.74,0.02874376,0.0255,0.0715,0.0485,0.0,0.0,2026-03-05T00:49:08Z
BTC-5MAR26-76000-C,call,76000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,70.82,0.00015906,0.0001,0.0003,0.0002,183.3,12016.74,2026-03-05T00:49:08Z
BTC-5MAR26-76000-P,put,76000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72903.20515346718,70.82,0.04233379,0.04,0.0455,0.04275,0.0,0.0,2026-03-05T00:49:08Z
BTC-5MAR26-77000-C,call,77000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,82.72,9.024e-05,,0.0001,,46.5,2314.23,2026-03-05T00:49:08Z
BTC-5MAR26-77000-P,put,77000.0,1772697600000,2026-03-05T08:00:00Z,0.00081919,72914.32887354709,82.72,0.05597781,0.054,0.089,0.0715,0.0,0.0,2026-03-05T00:49:08Z
BTC-6MAR26-50000-C,call,50000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,168.51,0.3140828,0.3125,0.3165,0.3145,0.0,0.0,2026-03-05T00:49:08Z
BTC-6MAR26-50000-P,put,50000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,168.51,1.75e-06,,0.0001,,1765.4,885.73,2026-03-05T00:49:08Z
BTC-6MAR26-55000-C,call,55000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,159.93,0.2455266,0.2205,0.248,0.23425,0.2,1464.49,2026-03-05T00:49:08Z
BTC-6MAR26-55000-P,put,55000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,159.93,3.745e-05,,0.0001,,2400.6,2354.67,2026-03-05T00:49:08Z
BTC-6MAR26-58000-C,call,58000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,146.23,0.20444082,0.203,0.207,0.205,3.2,31463.96,2026-03-05T00:49:08Z
BTC-6MAR26-58000-P,put,58000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,146.23,0.0001068,,0.0002,,4367.0,3089.73,2026-03-05T00:49:08Z
BTC-6MAR26-60000-C,call,60000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,130.69,0.17704039,0.1455,0.18,0.16275,4.3,0.0,2026-03-05T00:49:08Z
BTC-6MAR26-60000-P,put,60000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,130.69,0.00014313,0.0001,0.0002,0.00015,2294.3,6672.31,2026-03-05T00:49:08Z
BTC-6MAR26-61000-C,call,61000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,123.85,0.16335682,0.1615,0.166,0.16375,1.0,0.0,2026-03-05T00:49:08Z
BTC-6MAR26-61000-P,put,61000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,123.85,0.00017793,0.0001,0.0003,0.0002,252.7,1901.92,2026-03-05T00:49:08Z
BTC-6MAR26-62000-C,call,62000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,114.9,0.14965352,0.148,0.1515,0.14975,28.2,36080.53,2026-03-05T00:49:08Z
BTC-6MAR26-62000-P,put,62000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,114.9,0.00019302,0.0001,0.0003,0.0002,892.7,3264.63,2026-03-05T00:49:08Z
BTC-6MAR26-63000-C,call,63000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,109.86,0.13601881,0.1345,0.1385,0.1365,195.7,53187.38,2026-03-05T00:49:08Z
BTC-6MAR26-63000-P,put,63000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,109.86,0.00027668,0.0002,0.0004,0.0003,704.0,2780.14,2026-03-05T00:49:08Z
BTC-6MAR26-64000-C,call,64000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,103.55,0.12239147,0.121,0.124,0.1225,157.5,97008.93,2026-03-05T00:49:08Z
BTC-6MAR26-64000-P,put,64000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,103.55,0.00036772,0.0003,0.0005,0.0004,1548.5,7267.03,2026-03-05T00:49:08Z
BTC-6MAR26-64500-C,call,64500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,98.89,0.11555022,0.114,0.1185,0.11625,14.4,5493.7,2026-03-05T00:49:08Z
BTC-6MAR26-64500-P,put,64500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,98.89,0.00038566,0.0003,0.0005,0.0004,196.9,24264.28,2026-03-05T00:49:08Z
BTC-6MAR26-65000-C,call,65000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,95.26,0.10874065,0.1075,0.11,0.10875,162.0,166757.69,2026-03-05T00:49:08Z
BTC-6MAR26-65000-P,put,65000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,95.26,0.00043528,0.0003,0.0006,0.00045,884.9,27148.88,2026-03-05T00:49:08Z
BTC-6MAR26-65500-C,call,65500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,91.41,0.10193265,0.1005,0.1045,0.1025,26.3,556.56,2026-03-05T00:49:08Z
BTC-6MAR26-65500-P,put,65500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,91.41,0.00048647,0.0004,0.0006,0.0005,108.1,2605.41,2026-03-05T00:49:08Z
BTC-6MAR26-66000-C,call,66000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,87.64,0.0951365,0.0935,0.097,0.09525,237.2,17642.29,2026-03-05T00:49:08Z
BTC-6MAR26-66000-P,put,66000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,87.64,0.00054951,0.0004,0.0007,0.00055,679.7,143748.46,2026-03-05T00:49:08Z
BTC-6MAR26-66500-C,call,66500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,84.33,0.08837201,0.086,0.09,0.088,46.9,1924.73,2026-03-05T00:49:08Z
BTC-6MAR26-66500-P,put,66500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,84.33,0.00064421,0.0005,0.0008,0.00065,85.1,6012.27,2026-03-05T00:49:08Z
BTC-6MAR26-67000-C,call,67000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,81.02,0.08162842,0.08,0.0835,0.08175,318.1,107777.61,2026-03-05T00:49:08Z
BTC-6MAR26-67000-P,put,67000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,81.02,0.00075981,0.0006,0.0009,0.00075,542.3,85354.82,2026-03-05T00:49:08Z
BTC-6MAR26-67500-C,call,67500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,77.84,0.07491901,0.073,0.0765,0.07475,121.7,14748.02,2026-03-05T00:49:08Z
BTC-6MAR26-67500-P,put,67500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,77.84,0.00090959,0.0008,0.001,0.0009,59.5,19206.14,2026-03-05T00:49:08Z
BTC-6MAR26-68000-C,call,68000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,74.58,0.06824147,0.067,0.071,0.069,407.0,81357.99,2026-03-05T00:49:08Z
BTC-6MAR26-68000-P,put,68000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,74.58,0.00109124,0.0009,0.0012,0.00105,510.6,180480.59,2026-03-05T00:49:08Z
BTC-6MAR26-68500-C,call,68500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,71.64,0.06163592,0.0595,0.065,0.06225,9.9,8487.63,2026-03-05T00:49:08Z
BTC-6MAR26-68500-P,put,68500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,71.64,0.00134488,0.0012,0.0015,0.00135,45.1,44430.82,2026-03-05T00:49:08Z
BTC-6MAR26-69000-C,call,69000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,68.76,0.05510521,0.054,0.057,0.0555,1291.9,216485.13,2026-03-05T00:49:08Z
BTC-6MAR26-69000-P,put,69000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,68.76,0.00167336,0.0015,0.0018,0.00165,339.3,88948.32,2026-03-05T00:49:08Z
BTC-6MAR26-69500-C,call,69500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,66.04,0.04868546,0.047,0.0515,0.04925,43.0,16189.64,2026-03-05T00:49:08Z
BTC-6MAR26-69500-P,put,69500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,66.04,0.0021128,0.0019,0.0023,0.0021,26.0,18288.32,2026-03-05T00:49:08Z
BTC-6MAR26-70000-C,call,70000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,63.45,0.04241122,0.041,0.0445,0.04275,1255.1,282800.72,2026-03-05T00:49:08Z
BTC-6MAR26-70000-P,put,70000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,63.45,0.00269775,0.0025,0.0029,0.0027,161.0,109430.13,2026-03-05T00:49:08Z
BTC-6MAR26-70500-C,call,70500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,61.37,0.03638849,0.034,0.039,0.0365,0.4,825.17,2026-03-05T00:49:08Z
BTC-6MAR26-70500-P,put,70500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,61.37,0.00353421,0.0033,0.0037,0.0035,45.8,30331.02,2026-03-05T00:49:08Z
BTC-6MAR26-71000-C,call,71000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,59.45,0.03064572,0.0295,0.032,0.03075,404.6,325517.55,2026-03-05T00:49:08Z
BTC-6MAR26-71000-P,put,71000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,59.45,0.00465062,0.0044,0.0048,0.0046,304.7,161671.52,2026-03-05T00:49:08Z
BTC-6MAR26-71500-C,call,71500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,57.36,0.02518866,0.024,0.0265,0.02525,28.3,54360.72,2026-03-05T00:49:08Z
BTC-6MAR26-71500-P,put,71500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,57.36,0.00605276,0.0055,0.0065,0.006,23.3,30500.64,2026-03-05T00:49:08Z
BTC-6MAR26-72000-C,call,72000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,56.07,0.02029661,0.0195,0.021,0.02025,954.6,581824.27,2026-03-05T00:49:08Z
BTC-6MAR26-72000-P,put,72000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,56.07,0.00801989,0.0075,0.0085,0.008,55.3,93126.08,2026-03-05T00:49:08Z
BTC-6MAR26-72500-C,call,72500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,54.98,0.01593692,0.0155,0.0165,0.016,13.7,14490.79,2026-03-05T00:49:08Z
BTC-6MAR26-72500-P,put,72500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,54.98,0.0105194,0.01,0.011,0.0105,70.9,71276.17,2026-03-05T00:49:08Z
BTC-6MAR26-73000-C,call,73000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,54.15,0.01218861,0.0115,0.0125,0.012,1468.4,383140.09,2026-03-05T00:49:08Z
BTC-6MAR26-73000-P,put,73000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,54.15,0.01363027,0.013,0.014,0.0135,513.2,505545.22,2026-03-05T00:49:08Z
BTC-6MAR26-73500-C,call,73500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,53.57,0.00907881,0.0085,0.0095,0.009,4.2,2597.64,2026-03-05T00:49:08Z
BTC-6MAR26-73500-P,put,73500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,53.57,0.01737966,0.0165,0.018,0.01725,4.5,5104.62,2026-03-05T00:49:08Z
BTC-6MAR26-74000-C,call,74000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,53.59,0.0066691,0.006,0.007,0.0065,1441.8,785585.33,2026-03-05T00:49:08Z
BTC-6MAR26-74000-P,put,74000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,53.59,0.02182915,0.02,0.023,0.0215,128.6,204898.5,2026-03-05T00:49:08Z
BTC-6MAR26-74500-C,call,74500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,53.51,0.00475195,0.0044,0.0048,0.0046,18.1,11357.83,2026-03-05T00:49:08Z
BTC-6MAR26-74500-P,put,74500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,53.51,0.02677119,0.024,0.044,0.034,0.0,0.0,2026-03-05T00:49:08Z
BTC-6MAR26-75000-C,call,75000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,53.51,0.00330235,0.0031,0.0034,0.00325,985.9,289752.46,2026-03-05T00:49:08Z
BTC-6MAR26-75000-P,put,75000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,53.51,0.03218077,0.029,0.034,0.0315,143.4,0.0,2026-03-05T00:49:08Z
BTC-6MAR26-75500-C,call,75500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,53.78,0.00226564,0.0021,0.0024,0.00225,16.3,6602.69,2026-03-05T00:49:08Z
BTC-6MAR26-75500-P,put,75500.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,53.78,0.03800325,0.0345,0.0395,0.037,0.1,290.73,2026-03-05T00:49:08Z
BTC-6MAR26-76000-C,call,76000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,54.27,0.0015429,0.0014,0.0017,0.00155,399.5,56266.27,2026-03-05T00:49:08Z
BTC-6MAR26-76000-P,put,76000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,54.27,0.04413971,0.041,0.046,0.0435,80.2,2795.89,2026-03-05T00:49:08Z
BTC-6MAR26-77000-C,call,77000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72905.22,57.42,0.00081998,0.0007,0.001,0.00085,16.7,2473.32,2026-03-05T00:49:08Z
BTC-6MAR26-77000-P,put,77000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,57.42,0.05713516,0.054,0.0595,0.05675,0.0,0.0,2026-03-05T00:49:08Z
BTC-6MAR26-78000-C,call,78000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,61.47,0.00048251,0.0004,0.0006,0.0005,706.1,11949.77,2026-03-05T00:49:08Z
BTC-6MAR26-78000-P,put,78000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,61.47,0.07051607,0.0305,0.0735,0.052,1.5,8073.6,2026-03-05T00:49:08Z
BTC-6MAR26-80000-C,call,80000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,71.24,0.00022497,0.0002,0.0003,0.00025,1154.7,11974.57,2026-03-05T00:49:08Z
BTC-6MAR26-80000-P,put,80000.0,1772784000000,2026-03-06T08:00:00Z,0.00355705,72908.4,71.24,0.09769529,0.096,0.1,0.098,37.7,293843.73,2026-03-05T00:49:08Z
