instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts
BTC-12APR26-71000-P,put,71000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,36.31,0.00013195,0.0001,0.0002,0.00015,118.1,3975.91,2026-04-12T05:40:36Z
BTC-12APR26-71500-C,call,71500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,31.44,0.00353669,0.0031,0.004,0.00355,25.6,1403.68,2026-04-12T05:40:36Z
BTC-12APR26-71500-P,put,71500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,31.44,0.00102194,0.0009,0.0012,0.00105,148.9,15461.58,2026-04-12T05:40:36Z
BTC-12APR26-72000-C,call,72000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,33.04,0.00061544,0.0005,0.0007,0.0006,164.1,3821.32,2026-04-12T05:40:36Z
BTC-12APR26-72000-P,put,72000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,33.04,0.00507611,0.0045,0.006,0.00525,264.0,17774.76,2026-04-12T05:40:36Z
BTC-12APR26-72500-C,call,72500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,43.3,0.00015883,0.0001,0.0003,0.0002,91.0,18442.61,2026-04-12T05:40:36Z
BTC-12APR26-72500-P,put,72500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,43.3,0.01159492,0.01,0.013,0.0115,136.7,19177.95,2026-04-12T05:40:36Z
BTC-12APR26-73000-C,call,73000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,50.09,3.584e-05,,0.0001,,222.7,28597.18,2026-04-12T05:40:36Z
BTC-12APR26-73000-P,put,73000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,50.09,0.01844736,0.017,0.02,0.0185,134.6,54347.63,2026-04-12T05:40:36Z
BTC-12APR26-73500-C,call,73500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,50.7,2.76e-06,,0.0001,,142.7,4344.51,2026-04-12T05:40:36Z
BTC-12APR26-73500-P,put,73500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,50.7,0.0253897,0.024,0.027,0.0255,16.6,4841.29,2026-04-12T05:40:36Z
BTC-12APR26-74000-C,call,74000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,51.49,1.4e-07,,0.0001,,147.5,9101.48,2026-04-12T05:40:36Z
BTC-12APR26-74000-P,put,74000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,51.49,0.0323625,0.021,0.041,0.031,4.8,4744.57,2026-04-12T05:40:36Z
BTC-12APR26-74500-C,call,74500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,51.49,0.0,,0.0001,,79.2,3035.99,2026-04-12T05:40:36Z
BTC-12APR26-74500-P,put,74500.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,51.49,0.03933778,0.0195,0.0495,0.0345,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-75000-C,call,75000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,51.52,0.0,,0.0001,,189.3,3457.18,2026-04-12T05:40:36Z
BTC-12APR26-75000-P,put,75000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,51.52,0.0463132,0.0225,0.0825,0.0525,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-76000-C,call,76000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.29,0.0,,0.0001,,90.7,250.46,2026-04-12T05:40:36Z
BTC-12APR26-76000-P,put,76000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.29,0.06026404,0.025,0.086,0.0555,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-77000-C,call,77000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.52,0.0,,0.0001,,97.3,8.02,2026-04-12T05:40:36Z
BTC-12APR26-77000-P,put,77000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.52,0.07421488,0.0645,0.117,0.09075,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-78000-C,call,78000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.52,0.0,,0.0001,,9.5,7.37,2026-04-12T05:40:36Z
BTC-12APR26-78000-P,put,78000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.52,0.08816573,0.048,0.1255,0.08675,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-79000-C,call,79000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.65,0.0,,0.0001,,0.3,0.0,2026-04-12T05:40:36Z
BTC-12APR26-79000-P,put,79000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,53.65,0.10211657,0.081,0.1375,0.10925,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-80000-C,call,80000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,55.31,0.0,,0.0001,,9.1,0.0,2026-04-12T05:40:36Z
BTC-12APR26-80000-P,put,80000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,55.31,0.11606741,0.093,0.133,0.113,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-81000-C,call,81000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,58.76,0.0,,0.0001,,0.0,0.0,2026-04-12T05:40:36Z
BTC-12APR26-81000-P,put,81000.0,1775980800000,2026-04-12T08:00:00Z,0.00026501,71680.77,58.76,0.13001825,0.1045,0.1765,0.1405,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-63000-C,call,63000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,89.44,0.12107896,0.11,0.155,0.1325,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-63000-P,put,63000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,89.44,6.087e-05,,0.0002,,38.0,377.22,2026-04-12T05:40:36Z
BTC-13APR26-64000-C,call,64000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,86.9,0.10719691,0.0885,0.123,0.10575,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-64000-P,put,64000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,86.9,0.00013092,0.0001,0.0002,0.00015,12.3,16.8,2026-04-12T05:40:36Z
BTC-13APR26-65000-C,call,65000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,77.93,0.09326799,0.0775,0.1015,0.0895,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-65000-P,put,65000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,77.93,0.00015409,0.0001,0.0003,0.0002,53.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-66000-C,call,66000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,68.57,0.07934092,0.049,0.0935,0.07125,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-66000-P,put,66000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,68.57,0.00017911,0.0001,0.0003,0.0002,14.4,167.54,2026-04-12T05:40:36Z
BTC-13APR26-67000-C,call,67000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,62.23,0.06550735,0.0575,0.0955,0.0765,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-67000-P,put,67000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,62.23,0.00029764,0.0003,0.0005,0.0004,21.5,244.69,2026-04-12T05:40:36Z
BTC-13APR26-68000-C,call,68000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.72,0.05182155,0.0225,0.086,0.05425,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-68000-P,put,68000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.72,0.00056393,0.0005,0.0007,0.0006,51.2,206.74,2026-04-12T05:40:36Z
BTC-13APR26-68500-C,call,68500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,54.18,0.04508479,0.0255,0.053,0.03925,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-68500-P,put,68500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,54.18,0.00080322,0.0007,0.001,0.00085,40.8,2242.46,2026-04-12T05:40:36Z
BTC-13APR26-69000-C,call,69000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,51.52,0.03844737,0.0045,0.063,0.03375,0.5,0.0,2026-04-12T05:40:36Z
BTC-13APR26-69000-P,put,69000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,51.52,0.00114184,0.001,0.0013,0.00115,113.2,7285.54,2026-04-12T05:40:36Z
BTC-13APR26-69500-C,call,69500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,49.53,0.03204263,0.017,0.065,0.041,0.4,0.0,2026-04-12T05:40:36Z
BTC-13APR26-69500-P,put,69500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,49.53,0.00171315,0.0016,0.0019,0.00175,114.0,7280.07,2026-04-12T05:40:36Z
BTC-13APR26-70000-C,call,70000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,47.86,0.02595277,0.017,0.0545,0.03575,2.6,66174.9,2026-04-12T05:40:36Z
BTC-13APR26-70000-P,put,70000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,47.86,0.00259934,0.0024,0.0028,0.0026,186.9,4619.88,2026-04-12T05:40:36Z
BTC-13APR26-70500-C,call,70500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,46.46,0.02031144,0.014,0.0285,0.02125,0.3,441.03,2026-04-12T05:40:36Z
BTC-13APR26-70500-P,put,70500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,46.46,0.00393406,0.0038,0.0042,0.004,238.2,25539.09,2026-04-12T05:40:36Z
BTC-13APR26-71000-C,call,71000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,45.51,0.01530673,0.0145,0.016,0.01525,62.5,58146.47,2026-04-12T05:40:36Z
BTC-13APR26-71000-P,put,71000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,45.51,0.00590539,0.0055,0.0065,0.006,100.4,13953.9,2026-04-12T05:40:36Z
BTC-13APR26-71500-C,call,71500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,44.47,0.01097339,0.0105,0.0115,0.011,88.3,13367.4,2026-04-12T05:40:36Z
BTC-13APR26-71500-P,put,71500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,44.47,0.0085481,0.008,0.009,0.0085,110.7,37576.96,2026-04-12T05:40:36Z
BTC-13APR26-72000-C,call,72000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,43.43,0.00741463,0.007,0.008,0.0075,40.9,14022.95,2026-04-12T05:40:36Z
BTC-13APR26-72000-P,put,72000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,43.43,0.01196538,0.0115,0.0125,0.012,119.7,77455.76,2026-04-12T05:40:36Z
BTC-13APR26-72500-C,call,72500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,42.56,0.00470463,0.0045,0.0049,0.0047,119.4,46835.72,2026-04-12T05:40:36Z
BTC-13APR26-72500-P,put,72500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,42.56,0.01623143,0.015,0.018,0.0165,100.7,23587.26,2026-04-12T05:40:36Z
BTC-13APR26-73000-C,call,73000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,42.23,0.00284953,0.0027,0.0031,0.0029,86.6,20930.23,2026-04-12T05:40:36Z
BTC-13APR26-73000-P,put,73000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,42.23,0.02135037,0.019,0.023,0.021,37.6,17294.92,2026-04-12T05:40:36Z
BTC-13APR26-73500-C,call,73500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,42.63,0.00169929,0.0015,0.0019,0.0017,43.3,8489.1,2026-04-12T05:40:36Z
BTC-13APR26-73500-P,put,73500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,42.63,0.02717818,0.02,0.0415,0.03075,4.8,5238.0,2026-04-12T05:40:36Z
BTC-13APR26-74000-C,call,74000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,43.57,0.00101967,0.0009,0.0012,0.00105,567.5,19630.09,2026-04-12T05:40:36Z
BTC-13APR26-74000-P,put,74000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,43.57,0.03347461,0.0255,0.0735,0.0495,0.3,1309.5,2026-04-12T05:40:36Z
BTC-13APR26-74500-C,call,74500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,44.32,0.00058691,0.0005,0.0007,0.0006,55.8,13552.9,2026-04-12T05:40:36Z
BTC-13APR26-74500-P,put,74500.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,44.32,0.04001735,0.0305,0.075,0.05275,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-75000-C,call,75000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,46.31,0.00038274,0.0003,0.0005,0.0004,143.3,18490.06,2026-04-12T05:40:36Z
BTC-13APR26-75000-P,put,75000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,46.31,0.04678978,0.019,0.0725,0.04575,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-76000-C,call,76000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,50.58,0.00017766,0.0001,0.0003,0.0002,172.5,6008.24,2026-04-12T05:40:36Z
BTC-13APR26-76000-P,put,76000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,50.58,0.06053679,0.0255,0.094,0.05975,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-77000-C,call,77000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,54.46,8.378e-05,,0.0002,,51.0,2542.38,2026-04-12T05:40:36Z
BTC-13APR26-77000-P,put,77000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,54.46,0.07439501,0.047,0.1175,0.08225,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-78000-C,call,78000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.48,3.077e-05,,0.0001,,14.4,29.56,2026-04-12T05:40:36Z
BTC-13APR26-78000-P,put,78000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.48,0.08829409,0.078,0.1265,0.10225,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-79000-C,call,79000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.53,7.49e-06,,0.0001,,3.5,42.62,2026-04-12T05:40:36Z
BTC-13APR26-79000-P,put,79000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.53,0.1022229,0.0635,0.136,0.09975,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-80000-C,call,80000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.54,1.59e-06,,0.0001,,0.3,0.0,2026-04-12T05:40:36Z
BTC-13APR26-80000-P,put,80000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.54,0.1161691,0.081,0.1495,0.11525,0.0,0.0,2026-04-12T05:40:36Z
BTC-13APR26-81000-C,call,81000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.69,3.1e-07,,0.0001,,0.8,0.0,2026-04-12T05:40:36Z
BTC-13APR26-81000-P,put,81000.0,1776067200000,2026-04-13T08:00:00Z,0.00300286,71680.77,56.69,0.13011991,0.0985,0.1405,0.1195,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-63000-C,call,63000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,76.25,0.12114857,0.1015,0.13,0.11575,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-63000-P,put,63000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,76.25,0.00024295,0.0002,0.0003,0.00025,61.1,855.99,2026-04-12T05:40:36Z
BTC-14APR26-64000-C,call,64000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,72.8,0.10733831,0.087,0.1175,0.10225,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-64000-P,put,64000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,72.8,0.00038657,0.0003,0.0005,0.0004,4.3,40.75,2026-04-12T05:40:36Z
BTC-14APR26-65000-C,call,65000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,68.67,0.09358137,0.081,0.1015,0.09125,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-65000-P,put,65000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,68.67,0.00058351,0.0005,0.0007,0.0006,91.2,651.1,2026-04-12T05:40:36Z
BTC-14APR26-66000-C,call,66000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,63.55,0.0798692,0.072,0.11,0.091,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-66000-P,put,66000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,63.55,0.00082521,0.0007,0.001,0.00085,6.8,283.18,2026-04-12T05:40:36Z
BTC-14APR26-67000-C,call,67000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,59.22,0.06636299,0.0495,0.104,0.07675,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-67000-P,put,67000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,59.22,0.00127288,0.0012,0.0014,0.0013,58.7,3184.77,2026-04-12T05:40:36Z
BTC-14APR26-68000-C,call,68000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,54.6,0.05309699,0.0265,0.079,0.05275,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-68000-P,put,68000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,54.6,0.00196076,0.0019,0.0021,0.002,80.6,4098.23,2026-04-12T05:40:36Z
BTC-14APR26-69000-C,call,69000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,51.54,0.04056141,0.018,0.071,0.0445,0.5,2363.97,2026-04-12T05:40:36Z
BTC-14APR26-69000-P,put,69000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,51.54,0.00337906,0.0032,0.0035,0.00335,372.8,3729.94,2026-04-12T05:40:36Z
BTC-14APR26-69500-C,call,69500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,50.16,0.03465094,0.0125,0.048,0.03025,0.3,0.0,2026-04-12T05:40:36Z
BTC-14APR26-69500-P,put,69500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,50.16,0.00444554,0.0043,0.0046,0.00445,181.0,5514.5,2026-04-12T05:40:36Z
BTC-14APR26-70000-C,call,70000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,49.11,0.02912228,0.026,0.031,0.0285,35.0,71689.48,2026-04-12T05:40:36Z
BTC-14APR26-70000-P,put,70000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,49.11,0.00589381,0.0055,0.0065,0.006,52.9,10570.68,2026-04-12T05:40:36Z
BTC-14APR26-70500-C,call,70500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,47.76,0.02389099,0.0215,0.026,0.02375,0.0,537.82,2026-04-12T05:40:36Z
BTC-14APR26-70500-P,put,70500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,47.76,0.00763946,0.007,0.008,0.0075,12.4,1023.86,2026-04-12T05:40:36Z
BTC-14APR26-71000-C,call,71000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,46.72,0.01917958,0.018,0.0195,0.01875,61.7,0.0,2026-04-12T05:40:36Z
BTC-14APR26-71000-P,put,71000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,46.72,0.00990499,0.0095,0.0105,0.01,428.9,69607.63,2026-04-12T05:40:36Z
BTC-14APR26-71500-C,call,71500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,45.84,0.01502262,0.0145,0.0155,0.015,16.7,7692.04,2026-04-12T05:40:36Z
BTC-14APR26-71500-P,put,71500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,45.84,0.01272497,0.0125,0.0135,0.013,35.2,8680.24,2026-04-12T05:40:36Z
BTC-14APR26-72000-C,call,72000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,44.87,0.01138466,0.011,0.012,0.0115,59.4,40026.87,2026-04-12T05:40:36Z
BTC-14APR26-72000-P,put,72000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,44.87,0.01606395,0.0155,0.0165,0.016,43.5,22793.66,2026-04-12T05:40:36Z
BTC-14APR26-72500-C,call,72500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,44.37,0.00845857,0.008,0.009,0.0085,35.8,70365.03,2026-04-12T05:40:36Z
BTC-14APR26-72500-P,put,72500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,44.37,0.02011481,0.0195,0.021,0.02025,40.8,20025.74,2026-04-12T05:40:36Z
BTC-14APR26-73000-C,call,73000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,43.73,0.00604521,0.0055,0.0065,0.006,89.8,73291.17,2026-04-12T05:40:36Z
BTC-14APR26-73000-P,put,73000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,43.73,0.02467838,0.0215,0.0275,0.0245,25.4,14807.38,2026-04-12T05:40:36Z
BTC-14APR26-73500-C,call,73500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,43.72,0.00430189,0.0041,0.0045,0.0043,95.0,71393.79,2026-04-12T05:40:36Z
BTC-14APR26-73500-P,put,73500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,43.72,0.02991201,0.0235,0.0355,0.0295,17.5,14297.9,2026-04-12T05:40:36Z
BTC-14APR26-74000-C,call,74000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,43.79,0.00299408,0.0028,0.0032,0.003,129.6,5155.93,2026-04-12T05:40:36Z
BTC-14APR26-74000-P,put,74000.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,43.79,0.03558114,0.0135,0.0565,0.035,0.0,0.0,2026-04-12T05:40:36Z
BTC-14APR26-74500-C,call,74500.0,1776153600000,2026-04-14T08:00:00Z,0.00574071,71680.77,43.98,0.00205095,0.0019,0.0022,0.00205,60.7,3020.04,2026-04-12T05:40:36Z
