instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts
BTC-18MAR26-70000-P,put,70000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,66.9,0.0002452,0.0001,0.0004,0.00025,69.3,1685.35,2026-03-17T15:21:36Z
BTC-18MAR26-70500-C,call,70500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,63.46,0.05003416,0.0475,0.0545,0.051,0.8,497.65,2026-03-17T15:21:36Z
BTC-18MAR26-70500-P,put,70500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,63.46,0.00034515,0.0002,0.0005,0.00035,77.9,9050.76,2026-03-17T15:21:36Z
BTC-18MAR26-71000-C,call,71000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,61.16,0.04349071,0.0415,0.047,0.04425,1.1,0.0,2026-03-17T15:21:36Z
BTC-18MAR26-71000-P,put,71000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74184.69733743161,61.16,0.00054149,0.0004,0.0007,0.00055,115.6,9223.1,2026-03-17T15:21:36Z
BTC-18MAR26-71500-C,call,71500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,58.21,0.037019,0.035,0.039,0.037,9.3,4352.73,2026-03-17T15:21:36Z
BTC-18MAR26-71500-P,put,71500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,58.21,0.00080957,0.0006,0.0009,0.00075,123.7,11530.38,2026-03-17T15:21:36Z
BTC-18MAR26-72000-C,call,72000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,55.66,0.03072092,0.029,0.034,0.0315,9.9,1333.89,2026-03-17T15:21:36Z
BTC-18MAR26-72000-P,put,72000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,55.66,0.00125129,0.001,0.0014,0.0012,140.6,32860.91,2026-03-17T15:21:36Z
BTC-18MAR26-72500-C,call,72500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,53.45,0.02469549,0.023,0.0275,0.02525,18.5,2319.86,2026-03-17T15:21:36Z
BTC-18MAR26-72500-P,put,72500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,53.45,0.00196565,0.0017,0.0021,0.0019,117.6,24755.41,2026-03-17T15:21:36Z
BTC-18MAR26-73000-C,call,73000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,51.59,0.01908475,0.0175,0.019,0.01825,52.6,992.38,2026-03-17T15:21:36Z
BTC-18MAR26-73000-P,put,73000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,51.59,0.0030947,0.0029,0.0033,0.0031,150.2,53575.08,2026-03-17T15:21:36Z
BTC-18MAR26-73500-C,call,73500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,50.33,0.01410372,0.013,0.014,0.0135,64.6,10317.2,2026-03-17T15:21:36Z
BTC-18MAR26-73500-P,put,73500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,50.33,0.00485347,0.0047,0.005,0.00485,100.5,64725.84,2026-03-17T15:21:36Z
BTC-18MAR26-74000-C,call,74000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,48.37,0.00971264,0.0085,0.01,0.00925,94.3,65897.29,2026-03-17T15:21:36Z
BTC-18MAR26-74000-P,put,74000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,48.37,0.00720219,0.007,0.0075,0.00725,49.1,39734.17,2026-03-17T15:21:36Z
BTC-18MAR26-74500-C,call,74500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,47.51,0.00633265,0.0055,0.0065,0.006,65.8,35031.83,2026-03-17T15:21:36Z
BTC-18MAR26-74500-P,put,74500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,47.51,0.01056199,0.0105,0.0115,0.011,16.4,19051.13,2026-03-17T15:21:36Z
BTC-18MAR26-75000-C,call,75000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,47.42,0.00393278,0.0035,0.004,0.00375,163.2,99493.38,2026-03-17T15:21:36Z
BTC-18MAR26-75000-P,put,75000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,47.42,0.01490191,0.014,0.016,0.015,21.4,23125.43,2026-03-17T15:21:36Z
BTC-18MAR26-75500-C,call,75500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,47.91,0.00235439,0.0019,0.0025,0.0022,46.6,11247.24,2026-03-17T15:21:36Z
BTC-18MAR26-75500-P,put,75500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,47.91,0.02006332,0.0165,0.0225,0.0195,2.5,2536.41,2026-03-17T15:21:36Z
BTC-18MAR26-76000-C,call,76000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,49.02,0.00139558,0.0011,0.0015,0.0013,104.0,20940.16,2026-03-17T15:21:36Z
BTC-18MAR26-76000-P,put,76000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,49.02,0.0258443,0.0225,0.0285,0.0255,5.6,5721.76,2026-03-17T15:21:36Z
BTC-18MAR26-76500-C,call,76500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,50.57,0.00083202,0.0007,0.001,0.00085,23.3,2456.48,2026-03-17T15:21:36Z
BTC-18MAR26-76500-P,put,76500.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,50.57,0.03202053,0.0135,0.035,0.02425,0.0,0.0,2026-03-17T15:21:36Z
BTC-18MAR26-77000-C,call,77000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,52.46,0.00050609,0.0004,0.0006,0.0005,109.5,9626.21,2026-03-17T15:21:36Z
BTC-18MAR26-77000-P,put,77000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,52.46,0.0384344,0.014,0.0515,0.03275,0.0,0.0,2026-03-17T15:21:36Z
BTC-18MAR26-78000-C,call,78000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,60.84,0.00030761,0.0002,0.0005,0.00035,171.2,16022.47,2026-03-17T15:21:36Z
BTC-18MAR26-78000-P,put,78000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,60.84,0.05171551,0.0255,0.0615,0.0435,0.0,0.0,2026-03-17T15:21:36Z
BTC-18MAR26-79000-C,call,79000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.5592109979,66.84,0.00016516,0.0001,0.0003,0.0002,172.4,2631.16,2026-03-17T15:21:36Z
BTC-18MAR26-79000-P,put,79000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,66.84,0.06505264,0.057,0.0685,0.06275,0.0,0.0,2026-03-17T15:21:36Z
BTC-18MAR26-80000-C,call,80000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,74.38,0.00011349,,0.0002,,229.0,3299.82,2026-03-17T15:21:36Z
BTC-18MAR26-80000-P,put,80000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,74.38,0.07848056,0.066,0.0825,0.07425,0.0,0.0,2026-03-17T15:21:36Z
BTC-18MAR26-81000-C,call,81000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74186.2411556651,76.24,4.399e-05,,0.0001,,31.6,235.62,2026-03-17T15:21:36Z
BTC-18MAR26-81000-P,put,81000.0,1773820800000,2026-03-18T08:00:00Z,0.00189822,74185.36301060018,76.24,0.09189065,0.05,0.096,0.073,0.2,2792.02,2026-03-17T15:21:36Z
BTC-19MAR26-63000-C,call,63000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,96.23,0.15095537,0.149,0.1705,0.15975,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-63000-P,put,63000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,96.23,0.00012303,,0.0002,,105.7,1143.7,2026-03-17T15:21:36Z
BTC-19MAR26-64000-C,call,64000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,91.37,0.13752321,0.136,0.16,0.148,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-64000-P,put,64000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,91.37,0.00016973,,0.0003,,51.1,897.1,2026-03-17T15:21:36Z
BTC-19MAR26-65000-C,call,65000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,84.52,0.1240733,0.122,0.1415,0.13175,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-65000-P,put,65000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,84.52,0.00019866,0.0001,0.0004,0.00025,1.8,8.9,2026-03-17T15:21:36Z
BTC-19MAR26-66000-C,call,66000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,81.65,0.11073152,0.1085,0.1345,0.1215,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-66000-P,put,66000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,81.65,0.00033574,0.0003,0.0005,0.0004,60.9,170.45,2026-03-17T15:21:36Z
BTC-19MAR26-67000-C,call,67000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,78.31,0.09746072,0.0955,0.13,0.11275,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-67000-P,put,67000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,78.31,0.00054379,0.0005,0.0007,0.0006,123.4,471.48,2026-03-17T15:21:36Z
BTC-19MAR26-68000-C,call,68000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,74.15,0.08426887,0.073,0.1205,0.09675,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-68000-P,put,68000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,74.15,0.0008308,0.0007,0.001,0.00085,102.4,4420.21,2026-03-17T15:21:36Z
BTC-19MAR26-69000-C,call,69000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,69.87,0.07123192,0.0625,0.101,0.08175,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-69000-P,put,69000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,69.87,0.0012727,0.0011,0.0014,0.00125,108.7,10314.81,2026-03-17T15:21:36Z
BTC-19MAR26-69500-C,call,69500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,67.93,0.06481972,0.0515,0.0765,0.064,0.2,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-69500-P,put,69500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,67.93,0.00159992,0.0014,0.0018,0.0016,93.5,2267.56,2026-03-17T15:21:36Z
BTC-19MAR26-70000-C,call,70000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,65.89,0.05848297,0.0345,0.0885,0.0615,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-70000-P,put,70000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,65.89,0.00200259,0.0018,0.0022,0.002,95.3,7057.62,2026-03-17T15:21:36Z
BTC-19MAR26-70500-C,call,70500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,63.84,0.05225064,0.0365,0.0545,0.0455,1.1,1700.89,2026-03-17T15:21:36Z
BTC-19MAR26-70500-P,put,70500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,63.84,0.0025097,0.0024,0.0027,0.00255,47.1,924.98,2026-03-17T15:21:36Z
BTC-19MAR26-71000-C,call,71000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,62.35,0.04623671,0.043,0.0485,0.04575,0.3,305.88,2026-03-17T15:21:36Z
BTC-19MAR26-71000-P,put,71000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,62.35,0.00323519,0.0031,0.0034,0.00325,52.3,10560.12,2026-03-17T15:21:36Z
BTC-19MAR26-71500-C,call,71500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,60.82,0.04040781,0.037,0.042,0.0395,4.0,796.85,2026-03-17T15:21:36Z
BTC-19MAR26-71500-P,put,71500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,60.82,0.00414571,0.004,0.0043,0.00415,42.6,15433.57,2026-03-17T15:21:36Z
BTC-19MAR26-72000-C,call,72000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,59.8,0.0349161,0.032,0.037,0.0345,18.1,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-72000-P,put,72000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,59.8,0.00539343,0.005,0.006,0.0055,45.3,14756.54,2026-03-17T15:21:36Z
BTC-19MAR26-72500-C,call,72500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,58.44,0.02964712,0.028,0.031,0.0295,5.3,759.63,2026-03-17T15:21:36Z
BTC-19MAR26-72500-P,put,72500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,58.44,0.00686387,0.0065,0.0075,0.007,22.6,2864.66,2026-03-17T15:21:36Z
BTC-19MAR26-73000-C,call,73000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,57.38,0.02479169,0.0235,0.0245,0.024,43.2,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-73000-P,put,73000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,57.38,0.00874788,0.0085,0.009,0.00875,39.3,15919.11,2026-03-17T15:21:36Z
BTC-19MAR26-73500-C,call,73500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,56.46,0.0203691,0.019,0.0205,0.01975,17.1,2685.23,2026-03-17T15:21:36Z
BTC-19MAR26-73500-P,put,73500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,56.46,0.0110647,0.0105,0.0115,0.011,12.3,3638.14,2026-03-17T15:21:36Z
BTC-19MAR26-74000-C,call,74000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,55.32,0.01632711,0.0155,0.0165,0.016,48.7,17002.46,2026-03-17T15:21:36Z
BTC-19MAR26-74000-P,put,74000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,55.32,0.01376215,0.0135,0.0145,0.014,6.2,7978.62,2026-03-17T15:21:36Z
BTC-19MAR26-74500-C,call,74500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,54.45,0.01283148,0.012,0.013,0.0125,121.6,20045.9,2026-03-17T15:21:36Z
BTC-19MAR26-74500-P,put,74500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,54.45,0.01700594,0.017,0.0175,0.01725,32.2,31532.67,2026-03-17T15:21:36Z
BTC-19MAR26-75000-C,call,75000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,53.26,0.009738,0.009,0.01,0.0095,45.3,2917.72,2026-03-17T15:21:36Z
BTC-19MAR26-75000-P,put,75000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.26,0.02065189,0.02,0.022,0.021,35.5,100196.03,2026-03-17T15:21:36Z
BTC-19MAR26-75500-C,call,75500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,53.2,0.0074242,0.007,0.0075,0.00725,11.5,12536.56,2026-03-17T15:21:36Z
BTC-19MAR26-75500-P,put,75500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.2,0.02507752,0.024,0.028,0.026,9.9,21279.56,2026-03-17T15:21:36Z
BTC-19MAR26-76000-C,call,76000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74189.63960549895,53.15,0.00554376,0.005,0.0055,0.00525,107.3,11992.58,2026-03-17T15:21:36Z
BTC-19MAR26-76000-P,put,76000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.15,0.0299365,0.028,0.033,0.0305,2.5,3408.75,2026-03-17T15:21:36Z
BTC-19MAR26-76500-C,call,76500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.12,0.00405762,0.0036,0.004,0.0038,4.9,2571.53,2026-03-17T15:21:36Z
BTC-19MAR26-76500-P,put,76500.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.12,0.03518979,0.0125,0.0375,0.025,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-77000-C,call,77000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.18,0.00292318,0.0026,0.003,0.0028,71.2,9931.36,2026-03-17T15:21:36Z
BTC-19MAR26-77000-P,put,77000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.18,0.04079477,0.0215,0.044,0.03275,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-78000-C,call,78000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.66,0.00146649,0.0013,0.0016,0.00145,121.5,3537.47,2026-03-17T15:21:36Z
BTC-19MAR26-78000-P,put,78000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,53.66,0.05281693,0.0315,0.066,0.04875,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-79000-C,call,79000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,55.99,0.00081762,0.0007,0.001,0.00085,146.8,1236.92,2026-03-17T15:21:36Z
BTC-19MAR26-79000-P,put,79000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,55.99,0.06564691,0.0495,0.0695,0.0595,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-80000-C,call,80000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,58.83,0.00048223,0.0004,0.0006,0.0005,114.3,1806.51,2026-03-17T15:21:36Z
BTC-19MAR26-80000-P,put,80000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,58.83,0.07879037,0.064,0.082,0.073,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-81000-C,call,81000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,62.04,0.00030311,0.0002,0.0004,0.0003,3.9,249.91,2026-03-17T15:21:36Z
BTC-19MAR26-81000-P,put,81000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,62.04,0.09209011,0.078,0.0955,0.08675,0.0,0.0,2026-03-17T15:21:36Z
BTC-19MAR26-82000-C,call,82000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,65.92,0.00021211,0.0001,0.0003,0.0002,53.0,1095.13,2026-03-17T15:21:36Z
BTC-19MAR26-82000-P,put,82000.0,1773907200000,2026-03-19T08:00:00Z,0.00463607,74190.29557783256,65.92,0.10547796,0.085,0.109,0.097,0.0,0.0,2026-03-17T15:21:36Z
BTC-20MAR26-50000-C,call,50000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74194.35,129.76,0.32609306,0.324,0.328,0.326,0.0,0.0,2026-03-17T15:21:36Z
BTC-20MAR26-50000-P,put,50000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,129.76,4.54e-06,,0.0001,,351.3,0.0,2026-03-17T15:21:36Z
BTC-20MAR26-55000-C,call,55000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,127.85,0.25878938,0.2555,0.2605,0.258,0.2,4150.11,2026-03-17T15:21:36Z
BTC-20MAR26-55000-P,put,55000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,127.85,9.201e-05,,0.0002,,698.0,38.63,2026-03-17T15:21:36Z
BTC-20MAR26-58000-C,call,58000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,112.77,0.21841311,0.216,0.2205,0.21825,1.3,1652.67,2026-03-17T15:21:36Z
BTC-20MAR26-58000-P,put,58000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,112.77,0.00015043,0.0001,0.0002,0.00015,1241.1,1393.47,2026-03-17T15:21:36Z
BTC-20MAR26-60000-C,call,60000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,105.29,0.19156469,0.1895,0.1935,0.1915,46.6,0.0,2026-03-17T15:21:36Z
BTC-20MAR26-60000-P,put,60000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,105.29,0.00025847,0.0002,0.0003,0.00025,773.5,377.09,2026-03-17T15:21:36Z
BTC-20MAR26-61000-C,call,61000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74194.35,99.89,0.17812791,0.1745,0.1805,0.1775,0.0,0.0,2026-03-17T15:21:36Z
BTC-20MAR26-61000-P,put,61000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,99.89,0.00029992,0.0002,0.0004,0.0003,461.2,305.0,2026-03-17T15:21:36Z
BTC-20MAR26-62000-C,call,62000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74194.35,95.06,0.16471535,0.163,0.1675,0.16525,20.1,0.0,2026-03-17T15:21:36Z
BTC-20MAR26-62000-P,put,62000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,95.06,0.00036559,0.0003,0.0005,0.0004,1045.5,136.68,2026-03-17T15:21:36Z
BTC-20MAR26-63000-C,call,63000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,91.36,0.15136018,0.1485,0.1535,0.151,47.1,2277.43,2026-03-17T15:21:36Z
BTC-20MAR26-63000-P,put,63000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,91.36,0.00048865,0.0004,0.0006,0.0005,831.3,303.92,2026-03-17T15:21:36Z
BTC-20MAR26-64000-C,call,64000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74194.35,86.99,0.138018,0.1345,0.1395,0.137,26.2,5449.66,2026-03-17T15:21:36Z
BTC-20MAR26-64000-P,put,64000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74194.35,86.99,0.0006247,0.0005,0.0007,0.0006,450.3,1157.07,2026-03-17T15:21:36Z
BTC-20MAR26-65000-C,call,65000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,83.13,0.1247491,0.123,0.127,0.125,66.8,0.0,2026-03-17T15:21:36Z
BTC-20MAR26-65000-P,put,65000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,83.13,0.00083403,0.0007,0.0009,0.0008,947.4,4360.12,2026-03-17T15:21:36Z
BTC-20MAR26-66000-C,call,66000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74194.35,78.48,0.11150125,0.108,0.1135,0.11075,78.9,875.72,2026-03-17T15:21:36Z
BTC-20MAR26-66000-P,put,66000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74194.35,78.48,0.00106441,0.0009,0.0012,0.00105,328.7,6200.57,2026-03-17T15:21:36Z
BTC-20MAR26-67000-C,call,67000.0,1773993600000,2026-03-20T08:00:00Z,0.00737392,74172.62,74.46,0.09838853,0.0965,0.1,0.09825,148.1,0.0,2026-03-17T15:21:36Z
